ValuationDate,SchemeName,ISIN,NAV,AUM_Cr
2025-11-21,Short Term Debt Fund,INF19511302,1249.3013,892.52
2025-10-24,Short Term Debt Fund,INF16645903,401.5624,448.71
2025-11-10,Overnight Fund,INF81080904,1358.0927,4706.38
2025-11-21,Alpha Equity Fund - Regular,INF44478105,884.2591,4280.09
2025-10-26,Balanced Advantage Fund,INF94912206,429.214,3175.75
2025-11-11,Overnight Fund,INF31832007,172.4549,1761.64
2025-11-09,Dynamic Asset Allocator,INF61657708,1477.1011,4641.99
2025-11-12,Balanced Advantage Fund,INF45148809,1870.9733,1168.7
2025-10-28,Arbitrage Edge Fund,INF67633600,31.5731,2955.04
2025-11-03,Dynamic Asset Allocator,INF84610601,1325.3561,3647.55
2025-11-11,Overnight Fund,INF69601302,30.5729,1267.35
2025-10-30,Alpha Equity Fund - Regular,INF66567703,1219.6645,180.48
2025-11-02,Short Term Debt Fund,INF76032304,1171.2583,1714.0
2025-10-30,Dynamic Asset Allocator,INF85160505,1956.3936,4423.61
2025-10-26,Arbitrage Edge Fund,INF40680106,1112.7496,1467.24
2025-11-04,Overnight Fund,INF34348507,1926.0879,958.42
2025-11-12,Balanced Advantage Fund,INF56924008,905.1768,1836.41
2025-11-14,Dynamic Asset Allocator,INF63291209,1520.5001,1824.85
2025-11-09,Balanced Advantage Fund,INF25693200,1181.7049,3862.87
2025-10-21,Short Term Debt Fund,INF43687501,955.0972,2373.32
2025-11-10,Liquid Ultra Fund,INF32634402,845.1686,1295.76
2025-10-21,Overnight Fund,INF31768003,403.7911,3605.74
2025-11-12,Balanced Advantage Fund,INF65504604,621.4579,4510.84
2025-11-04,Alpha Equity Fund - Regular,INF45021705,1817.2441,1085.71
2025-11-03,Overnight Fund,INF22575706,1035.8864,2905.53
2025-11-25,Balanced Advantage Fund,INF90370807,438.3988,3968.98
2025-11-01,Arbitrage Edge Fund,INF54886608,1784.968,2730.61
2025-10-22,Balanced Advantage Fund,INF12705809,1152.9783,4305.95
2025-11-04,Dynamic Asset Allocator,INF34647300,165.61,3259.97
2025-10-28,Arbitrage Edge Fund,INF42617901,1753.9306,4774.14
2025-11-01,Balanced Advantage Fund,INF54595602,354.2868,128.84
2025-10-23,Alpha Equity Fund - Regular,INF61047103,94.2934,337.78
2025-11-22,Balanced Advantage Fund,INF76458504,155.0299,2585.94
2025-11-16,Liquid Ultra Fund,INF44917505,845.6951,3178.58
2025-10-31,Arbitrage Edge Fund,INF79376506,42.5234,1827.67
2025-11-02,Arbitrage Edge Fund,INF69600207,1709.4705,4499.85
2025-11-09,Liquid Ultra Fund,INF36305608,393.4168,2661.98
2025-11-14,Short Term Debt Fund,INF46307909,517.5807,674.0
2025-11-06,Short Term Debt Fund,INF85606000,448.5653,3524.73
2025-11-23,Liquid Ultra Fund,INF62100701,798.8251,968.52
2025-11-24,Alpha Equity Fund - Regular,INF73597002,1215.0908,1177.68
2025-11-03,Balanced Advantage Fund,INF50951503,1458.5092,4523.85
2025-11-15,Balanced Advantage Fund,INF30095404,1150.6901,2626.83
2025-11-06,Overnight Fund,INF23684105,591.0813,1424.65
2025-11-13,Liquid Ultra Fund,INF12581106,1215.119,2741.46
2025-11-15,Arbitrage Edge Fund,INF97694607,1235.1021,2872.95
2025-11-22,Alpha Equity Fund - Regular,INF23822208,1160.7601,3029.25
2025-11-20,Short Term Debt Fund,INF82166209,1231.838,2800.56
2025-11-12,Balanced Advantage Fund,INF22848800,671.9398,4724.01
2025-10-31,Short Term Debt Fund,INF67249101,1422.4779,869.43
2025-10-24,Short Term Debt Fund,INF18822002,1792.0475,1054.94
2025-11-08,Liquid Ultra Fund,INF82749303,87.779,3717.9
2025-11-20,Overnight Fund,INF81145804,1633.1281,3658.09
2025-11-07,Short Term Debt Fund,INF35183305,1200.8137,781.21
2025-11-08,Alpha Equity Fund - Regular,INF57154006,1927.1028,4547.41
2025-10-30,Arbitrage Edge Fund,INF59982907,1209.2095,2210.36
2025-11-03,Short Term Debt Fund,INF47359408,618.2168,4672.42
2025-11-06,Overnight Fund,INF20156009,1449.2269,4983.52
2025-10-28,Arbitrage Edge Fund,INF93563200,33.9293,4284.73
2025-10-25,Short Term Debt Fund,INF29452201,1120.6727,2494.11
2025-11-25,Alpha Equity Fund - Regular,INF32586302,195.8931,957.94
2025-11-25,Arbitrage Edge Fund,INF14660303,379.296,395.18
2025-11-12,Overnight Fund,INF63627104,1945.6707,4698.56
2025-11-21,Arbitrage Edge Fund,INF56807205,210.8215,4292.73
2025-11-14,Arbitrage Edge Fund,INF97898906,624.9347,1941.34
2025-11-05,Balanced Advantage Fund,INF27041907,820.8194,3625.88
2025-11-18,Overnight Fund,INF69454208,1052.4448,4778.68
2025-10-26,Dynamic Asset Allocator,INF67812009,1617.4751,687.73
2025-10-30,Balanced Advantage Fund,INF83665900,1032.8404,3532.35
2025-11-11,Short Term Debt Fund,INF22165201,1524.9857,4341.27
2025-11-21,Liquid Ultra Fund,INF25898202,288.2961,1287.99
2025-11-05,Short Term Debt Fund,INF30812303,1858.6873,707.52
2025-10-28,Dynamic Asset Allocator,INF83507604,1475.3948,3897.07
2025-11-17,Balanced Advantage Fund,INF92444105,1725.6542,3057.03
2025-11-22,Liquid Ultra Fund,INF31194706,1062.3773,3805.9
2025-11-22,Liquid Ultra Fund,INF17382707,463.7218,4071.87
2025-11-15,Dynamic Asset Allocator,INF70235608,1372.0774,2590.66
2025-11-13,Balanced Advantage Fund,INF69483109,1672.4903,386.85
2025-11-25,Overnight Fund,INF94877800,1196.8725,1236.65
2025-11-18,Arbitrage Edge Fund,INF46032201,1051.5217,2416.69
2025-11-18,Arbitrage Edge Fund,INF59713002,1683.1438,716.65
2025-11-07,Balanced Advantage Fund,INF23388103,1305.7201,3358.3
2025-11-23,Liquid Ultra Fund,INF38983304,1777.7991,4970.54
2025-11-16,Overnight Fund,INF26020605,1367.0182,111.78
2025-11-11,Liquid Ultra Fund,INF64546306,1355.3094,3676.88
2025-11-01,Alpha Equity Fund - Regular,INF15971207,414.3125,4012.7
2025-11-01,Balanced Advantage Fund,INF54341308,1355.7166,3052.2
2025-11-24,Short Term Debt Fund,INF61473309,1657.3614,2285.26
2025-11-10,Overnight Fund,INF77832600,736.1339,3447.69
2025-10-27,Liquid Ultra Fund,INF32633701,1284.1808,528.54
2025-11-15,Overnight Fund,INF52603402,1789.0073,2654.91
2025-11-13,Short Term Debt Fund,INF38757003,1751.8052,3950.42
2025-11-08,Arbitrage Edge Fund,INF68246204,623.4606,1893.42
2025-11-04,Liquid Ultra Fund,INF31769905,1092.495,2687.82
2025-10-24,Dynamic Asset Allocator,INF86272006,958.7469,2672.64
2025-11-16,Overnight Fund,INF18795207,778.1468,2665.22
2025-11-25,Short Term Debt Fund,INF69097708,234.7598,1689.37
2025-11-25,Short Term Debt Fund,INF23356509,1150.2183,1342.65
2025-11-24,Overnight Fund,INF40913100,1384.5824,4919.31
2025-10-27,Short Term Debt Fund,INF33786101,802.3086,3653.73
2025-11-21,Alpha Equity Fund - Regular,INF36748102,1856.3041,1208.29
2025-10-23,Dynamic Asset Allocator,INF72888703,65.9711,1386.65
2025-11-04,Overnight Fund,INF33182404,1204.3331,2398.86
2025-11-11,Short Term Debt Fund,INF15880705,1412.0019,1835.1
2025-11-22,Overnight Fund,INF41922406,648.3834,3848.03
2025-11-04,Liquid Ultra Fund,INF96363107,659.0235,4911.33
2025-11-25,Alpha Equity Fund - Regular,INF88981608,1269.7729,3657.11
2025-11-25,Short Term Debt Fund,INF72882609,1031.1132,2354.49
2025-11-22,Balanced Advantage Fund,INF96209200,1492.6317,2764.4
2025-11-09,Liquid Ultra Fund,INF69237101,778.1017,3786.04
2025-11-15,Dynamic Asset Allocator,INF57650902,428.9002,292.31
2025-10-28,Alpha Equity Fund - Regular,INF59378803,1719.5724,1373.64
2025-11-19,Balanced Advantage Fund,INF36133104,109.8982,3901.1
2025-10-22,Dynamic Asset Allocator,INF82598005,1666.0926,1416.46
2025-10-25,Arbitrage Edge Fund,INF68848006,165.3429,3185.59
2025-11-07,Short Term Debt Fund,INF99339007,1954.4741,2417.19
2025-11-01,Dynamic Asset Allocator,INF79721908,621.2873,531.68
2025-11-06,Arbitrage Edge Fund,INF96997909,591.0478,4555.19
2025-11-22,Dynamic Asset Allocator,INF78376000,1551.7756,532.58
2025-11-17,Arbitrage Edge Fund,INF54451301,1538.0141,2547.63
2025-11-15,Short Term Debt Fund,INF58149902,69.0402,3707.67
2025-11-09,Overnight Fund,INF84806503,1483.4803,3307.07
2025-10-28,Dynamic Asset Allocator,INF24174304,81.3194,1369.84
2025-11-05,Alpha Equity Fund - Regular,INF23638605,1584.7598,1442.37
2025-11-20,Arbitrage Edge Fund,INF40021806,407.6243,4614.79
2025-10-27,Overnight Fund,INF92403107,25730.7088,1531.37
2025-11-20,Balanced Advantage Fund,INF42454508,1854.5368,1538.37
2025-10-29,Overnight Fund,INF51435909,964.7742,4634.13
2025-11-24,Dynamic Asset Allocator,INF71425500,866.2917,4530.19
2025-11-17,Liquid Ultra Fund,INF26986101,210.9371,867.79
2025-11-26,Overnight Fund,INF32342502,1023.9857,1612.64
2025-11-05,Arbitrage Edge Fund,INF23031903,289.6222,3546.37
2025-11-18,Overnight Fund,INF91323404,21.5213,53.47
2025-11-14,Dynamic Asset Allocator,INF84310105,860.0719,4844.63
2025-10-27,Dynamic Asset Allocator,INF49454006,927.9172,3144.54
2025-11-12,Overnight Fund,INF71143307,201.1764,2201.66
2025-10-29,Alpha Equity Fund - Regular,INF93107208,1887.212,1733.47
2025-11-12,Overnight Fund,INF46321509,141.856,406.75
2025-10-23,Liquid Ultra Fund,INF79036900,263.6675,1287.62
2025-11-24,Overnight Fund,INF82381301,958.2039,1461.73
2025-10-28,Alpha Equity Fund - Regular,INF26225402,344.6786,2314.48
2025-11-13,Liquid Ultra Fund,INF85181803,313.5682,1567.99
2025-11-25,Liquid Ultra Fund,INF51047004,1346.5525,1896.02
2025-11-15,Overnight Fund,INF74591305,1175.547,2384.76
2025-11-19,Overnight Fund,INF73442506,1146.1496,2667.45
2025-11-08,Liquid Ultra Fund,INF33718107,1876.7374,1966.26
2025-10-23,Dynamic Asset Allocator,INF93964508,1553.3328,647.0
2025-11-09,Liquid Ultra Fund,INF72423009,1655.3012,4172.08
2025-10-23,Arbitrage Edge Fund,INF89245700,1023.5167,4483.82
2025-10-21,Arbitrage Edge Fund,INF79355501,1002.1702,3199.62
2025-11-06,Overnight Fund,INF36569602,1682.9344,4398.1
2025-11-14,Alpha Equity Fund - Regular,INF57711203,1663.732,2996.98
2025-10-29,Dynamic Asset Allocator,INF21637604,1043.5017,558.93
2025-11-17,Liquid Ultra Fund,INF92989205,946.4794,1923.09
2025-11-03,Dynamic Asset Allocator,INF43901606,499.8243,3301.43
2025-11-19,Dynamic Asset Allocator,INF14738807,329.6099,4036.51
2025-11-01,Short Term Debt Fund,INF80276308,996.4564,3580.94
2025-11-03,Short Term Debt Fund,INF36910109,85.3416,4304.55
2025-11-13,Arbitrage Edge Fund,INF94888400,1427.461,52.3
2025-10-28,Short Term Debt Fund,INF42937501,1892.2989,2118.44
2025-10-24,Balanced Advantage Fund,INF95123002,888.1378,183.53
2025-11-11,Dynamic Asset Allocator,INF40057603,266.2883,1854.93
2025-11-05,Short Term Debt Fund,INF62673404,547.4128,4425.23
2025-11-03,Arbitrage Edge Fund,INF22151205,1641.317,300.36
2025-11-25,Arbitrage Edge Fund,INF12445006,873.8562,1627.41
2025-10-27,Dynamic Asset Allocator,INF26005007,1201.7912,1990.39
2025-11-07,Balanced Advantage Fund,INF21022408,168.1135,4243.76
2025-10-28,Alpha Equity Fund - Regular,INF71329209,162.1644,4310.04
2025-10-21,Arbitrage Edge Fund,INF61965400,206.5034,2573.42
2025-10-30,Dynamic Asset Allocator,INF64479701,1257.7971,1038.45
2025-10-27,Overnight Fund,INF24667002,639.9626,3581.61
2025-11-14,Balanced Advantage Fund,INF33770703,739.3906,2166.68
2025-11-04,Arbitrage Edge Fund,INF37606504,958.8037,4342.77
2025-10-22,Balanced Advantage Fund,INF15226205,1680.4614,2511.71
2025-11-08,Balanced Advantage Fund,INF15354206,402.459,3702.4
2025-11-02,Liquid Ultra Fund,INF23233807,1490.4132,4466.81
2025-11-09,Alpha Equity Fund - Regular,INF22005508,1925.0251,1440.74
2025-11-16,Short Term Debt Fund,INF83349109,867.7842,227.65
2025-11-26,Arbitrage Edge Fund,INF63079000,947.0204,750.74
2025-11-23,Dynamic Asset Allocator,INF88306101,517.3764,4778.6
2025-11-05,Arbitrage Edge Fund,INF84275702,53.3156,3406.14
2025-10-21,Liquid Ultra Fund,INF56837903,125.035,4244.22
2025-10-31,Liquid Ultra Fund,INF86795704,399.2297,1420.21
2025-11-13,Overnight Fund,INF41778205,1933.9612,4381.89
2025-10-31,Arbitrage Edge Fund,INF76695806,1671.0556,4426.29
2025-11-25,Alpha Equity Fund - Regular,INF64339107,563.6987,1284.35
2025-11-08,Liquid Ultra Fund,INF34606008,919.4953,643.24
2025-11-21,Balanced Advantage Fund,INF75869409,1069.2871,4049.39
2025-10-28,Arbitrage Edge Fund,INF11080100,525.8348,503.06
2025-10-25,Arbitrage Edge Fund,INF23348501,1148.8128,3140.67
2025-11-25,Liquid Ultra Fund,INF46114202,509.6527,2469.79
2025-11-09,Balanced Advantage Fund,INF23274403,1204.6084,1261.39
2025-10-23,Liquid Ultra Fund,INF14433204,1245.0673,218.69
2025-10-27,Short Term Debt Fund,INF19440305,306.8873,4389.24
2025-11-19,Arbitrage Edge Fund,INF22395506,1074.5152,2687.9
2025-10-21,Dynamic Asset Allocator,INF68078207,1887.0471,3422.32
2025-11-10,Short Term Debt Fund,INF82542008,276.2481,4555.12
2025-10-26,Overnight Fund,INF71387909,973.9708,3396.66
2025-10-28,Overnight Fund,INF87809500,1687.1521,1675.29
2025-11-01,Balanced Advantage Fund,INF37228201,1779.3636,3415.92
2025-11-24,Balanced Advantage Fund,INF70745102,870.814,397.71
2025-11-19,Alpha Equity Fund - Regular,INF51215003,1743.4806,1213.87
2025-11-23,Liquid Ultra Fund,INF92327104,510.4748,3093.7
2025-10-28,Short Term Debt Fund,INF15755705,1970.8449,895.28
2025-11-18,Short Term Debt Fund,INF77612506,327.8261,811.11
2025-11-20,Dynamic Asset Allocator,INF42301407,11.0471,4864.93
2025-11-05,Dynamic Asset Allocator,INF84857308,1093.1415,4312.41
2025-11-09,Arbitrage Edge Fund,INF28851709,19.5729,4815.52
2025-11-08,Alpha Equity Fund - Regular,INF70979300,20616.1193,513.32
2025-11-22,Overnight Fund,INF34558601,1174.2768,4535.45
2025-10-29,Arbitrage Edge Fund,INF84150702,981.2353,566.84
2025-11-24,Dynamic Asset Allocator,INF69390103,1313.8054,4222.81
2025-11-16,Liquid Ultra Fund,INF66401604,136.8459,3170.9
2025-11-26,Overnight Fund,INF52579205,1624.4848,293.79
2025-10-31,Short Term Debt Fund,INF80584406,714.03,1165.0
2025-11-11,Alpha Equity Fund - Regular,INF27483207,1442.2316,3968.27
2025-10-30,Overnight Fund,INF97795408,1943.8164,3807.27
2025-11-23,Short Term Debt Fund,INF27122409,476.4976,740.13
2025-11-09,Liquid Ultra Fund,INF60197600,386.808,1711.22
2025-11-16,Dynamic Asset Allocator,INF42252301,74.6341,672.47
2025-11-26,Dynamic Asset Allocator,INF76379802,658.5048,4608.62
2025-11-07,Arbitrage Edge Fund,INF11352703,697.8622,2595.02
2025-10-21,Overnight Fund,INF90596104,642.1761,1100.34
2025-11-14,Short Term Debt Fund,INF83127105,167.7909,4490.34
2025-11-15,Dynamic Asset Allocator,INF48077506,904.2641,4336.06
2025-11-10,Short Term Debt Fund,INF26381407,1942.8303,684.29
2025-10-31,Liquid Ultra Fund,INF45417208,972.4015,3110.28
2025-11-25,Overnight Fund,INF43479209,24.4447,128.74
2025-10-29,Dynamic Asset Allocator,INF51729000,1676.1808,1185.62
2025-10-26,Overnight Fund,INF40759901,540.9087,2018.86
2025-11-01,Dynamic Asset Allocator,INF38363602,428.4736,3616.46
2025-10-22,Arbitrage Edge Fund,INF38062303,1187.2902,619.05
2025-10-25,Short Term Debt Fund,INF20589904,843.204,3450.12
2025-11-08,Overnight Fund,INF66196605,1553.6324,2312.06
2025-11-04,Liquid Ultra Fund,INF97397906,1236.656,594.9
2025-11-18,Balanced Advantage Fund,INF14740407,859.1838,4513.19
2025-11-25,Short Term Debt Fund,INF39441008,32445.2367,622.05
2025-10-23,Dynamic Asset Allocator,INF84559009,1188.9307,3001.49
2025-11-09,Arbitrage Edge Fund,INF26214700,93.7197,4765.16
2025-10-21,Dynamic Asset Allocator,INF37224001,552.9996,1409.13
2025-11-23,Overnight Fund,INF72625002,1571.709,4279.47
2025-11-17,Liquid Ultra Fund,INF51925503,1059.974,3893.84
2025-11-14,Balanced Advantage Fund,INF82997404,1050.0588,4262.05
2025-10-24,Arbitrage Edge Fund,INF98232305,1929.8091,4611.78
2025-11-19,Alpha Equity Fund - Regular,INF58893806,1347.2233,1143.39
2025-11-12,Overnight Fund,INF73448007,474.3042,1854.66
2025-11-16,Liquid Ultra Fund,INF67594208,1773.7445,3665.15
2025-10-26,Overnight Fund,INF43340409,238.8325,1594.16
2025-10-29,Liquid Ultra Fund,INF32142300,685.6981,1744.38
2025-11-25,Overnight Fund,INF98946201,1279.1665,2355.96
2025-11-10,Overnight Fund,INF69924902,1937.5021,661.04
2025-11-19,Short Term Debt Fund,INF44035503,1590.8239,4548.31
2025-10-23,Liquid Ultra Fund,INF33151904,1755.2124,988.57
2025-11-11,Short Term Debt Fund,INF65905805,290.5937,3492.46
2025-11-23,Alpha Equity Fund - Regular,INF75431706,1858.4997,4115.47
2025-11-19,Arbitrage Edge Fund,INF45529407,1626.1772,2318.52
2025-11-21,Short Term Debt Fund,INF49433708,1536.9666,484.61
2025-10-21,Alpha Equity Fund - Regular,INF76435809,10.5352,2712.25
2025-11-11,Balanced Advantage Fund,INF85330200,191.3475,1879.88
2025-11-14,Arbitrage Edge Fund,INF87579201,896.3511,182.74
2025-11-20,Overnight Fund,INF22700002,1888.938,426.19
2025-11-19,Arbitrage Edge Fund,INF18698903,1528.9199,2348.44
2025-10-27,Short Term Debt Fund,INF13536904,118.0017,1469.49
2025-11-21,Alpha Equity Fund - Regular,INF90233905,1647.8135,1103.34
2025-11-02,Liquid Ultra Fund,INF89069306,1854.6133,1869.8
2025-11-25,Balanced Advantage Fund,INF18547607,1253.8355,2474.79
2025-11-21,Overnight Fund,INF84918308,1417.2651,1393.13
2025-11-13,Overnight Fund,INF82864709,605.0629,1033.35
2025-11-23,Alpha Equity Fund - Regular,INF15399300,1581.1031,254.79
2025-10-26,Liquid Ultra Fund,INF20728201,1330.8158,4711.21
2025-11-16,Balanced Advantage Fund,INF50648602,1298.6376,869.14
2025-11-23,Liquid Ultra Fund,INF88750803,789.5773,3852.02
2025-11-03,Arbitrage Edge Fund,INF43585304,1752.296,2751.78
2025-10-30,Arbitrage Edge Fund,INF30327405,263.6689,3439.14
2025-11-22,Overnight Fund,INF19337006,1194.7257,3649.14
2025-10-31,Balanced Advantage Fund,INF55210507,1117.5044,3853.09
2025-11-05,Dynamic Asset Allocator,INF81281908,1724.3918,1933.63
2025-10-22,Liquid Ultra Fund,INF83642409,1749.6203,631.38
2025-10-23,Liquid Ultra Fund,INF83699200,470.2612,2365.01
2025-11-25,Dynamic Asset Allocator,INF83562401,1711.878,3615.57
2025-11-15,Liquid Ultra Fund,INF76470202,1918.0227,4157.3
2025-11-13,Short Term Debt Fund,INF26323503,316.6434,1394.73
2025-10-22,Short Term Debt Fund,INF97645504,1461.0006,2228.83
2025-11-24,Arbitrage Edge Fund,INF66163105,1099.9921,2094.81
2025-11-23,Dynamic Asset Allocator,INF17466706,1008.0019,836.95
2025-11-08,Dynamic Asset Allocator,INF40721907,514.2013,1548.5
2025-11-13,Dynamic Asset Allocator,INF34960208,1094.1251,2625.91
2025-10-31,Liquid Ultra Fund,INF35876809,1205.8813,1295.41
2025-11-02,Liquid Ultra Fund,INF83421600,1322.2327,2756.88
2025-11-26,Liquid Ultra Fund,INF94932901,1855.0271,3908.11
2025-11-17,Dynamic Asset Allocator,INF15559502,1024.4331,111.49
2025-10-28,Dynamic Asset Allocator,INF67114403,1788.0202,2056.27
2025-11-25,Overnight Fund,INF89356004,1741.6039,737.82
2025-11-18,Liquid Ultra Fund,INF27592005,947.0605,3031.75
2025-11-15,Balanced Advantage Fund,INF78801406,1423.7134,2736.9
2025-10-23,Balanced Advantage Fund,INF57593607,83.7928,4168.14
2025-11-20,Short Term Debt Fund,INF65684308,1324.4849,295.41
2025-11-09,Liquid Ultra Fund,INF59078109,1158.6331,1334.47
2025-11-10,Alpha Equity Fund - Regular,INF70112800,1478.4588,176.17
2025-10-21,Dynamic Asset Allocator,INF87647801,1447.4654,3977.56
2025-10-21,Dynamic Asset Allocator,INF59993402,1521.2477,4409.34
2025-11-20,Arbitrage Edge Fund,INF65258803,1400.0487,2082.54
2025-11-18,Balanced Advantage Fund,INF73114904,313.7988,2026.16
2025-11-18,Liquid Ultra Fund,INF38912905,1453.6883,2586.13
2025-11-20,Dynamic Asset Allocator,INF47313406,1754.6534,3509.7
2025-11-06,Overnight Fund,INF58575307,131.9014,3238.73
2025-11-17,Dynamic Asset Allocator,INF48618808,994.1152,4973.98
2025-11-19,Short Term Debt Fund,INF56048509,90.8148,4210.53
2025-11-25,Liquid Ultra Fund,INF16190300,1369.2858,4302.15
2025-10-26,Liquid Ultra Fund,INF84565701,511.1753,1130.31
2025-11-06,Balanced Advantage Fund,INF27297902,1198.7511,3285.84
2025-11-14,Alpha Equity Fund - Regular,INF85483703,605.2331,1660.17
2025-11-11,Short Term Debt Fund,INF72222104,1794.4029,3143.7
2025-10-24,Alpha Equity Fund - Regular,INF33492805,929.3207,4577.04
2025-10-24,Short Term Debt Fund,INF11819306,1026.3069,607.83
2025-11-22,Liquid Ultra Fund,INF41759407,1152.7289,3566.36
2025-11-05,Arbitrage Edge Fund,INF67677708,1929.7976,871.66
2025-10-21,Dynamic Asset Allocator,INF58038809,1875.944,4656.6
2025-11-19,Dynamic Asset Allocator,INF82392600,143.941,2528.21
2025-10-30,Liquid Ultra Fund,INF84283501,614.1957,2312.51
2025-11-25,Dynamic Asset Allocator,INF33118902,164.7383,4495.59
2025-10-23,Balanced Advantage Fund,INF22415703,674.8057,3887.43
2025-11-22,Arbitrage Edge Fund,INF78173004,350.5778,1070.67
2025-10-26,Balanced Advantage Fund,INF64786605,769.2495,3508.7
2025-11-09,Overnight Fund,INF71987306,1112.838,1124.38
2025-10-31,Balanced Advantage Fund,INF98101707,649.0625,1916.48
2025-11-24,Arbitrage Edge Fund,INF18494408,364.3207,3123.57
2025-10-25,Dynamic Asset Allocator,INF72698709,1821.721,3469.59
2025-11-12,Balanced Advantage Fund,INF51796200,1440.7303,314.38
2025-10-27,Short Term Debt Fund,INF52108501,420.9892,2622.31
2025-11-22,Alpha Equity Fund - Regular,INF36423102,1530.4949,3412.05
2025-11-19,Dynamic Asset Allocator,INF56443903,1612.3733,3870.67
2025-11-07,Arbitrage Edge Fund,INF35707404,495.5746,4072.52
2025-11-26,Dynamic Asset Allocator,INF51642805,1714.972,3224.68
2025-10-29,Short Term Debt Fund,INF17790206,1939.0599,2781.42
2025-10-31,Arbitrage Edge Fund,INF86874907,931.0708,3711.43
2025-11-14,Arbitrage Edge Fund,INF23991608,616.0117,4022.41
2025-11-26,Liquid Ultra Fund,INF17657009,121.7338,1968.82
2025-10-21,Liquid Ultra Fund,INF51081000,1370.4423,3006.9
