txn_dt,brkr_id,cli_id,scrip,direction,units,rate_inr,net_val_inr
2025-11-22,DELTA_TRADES,CL323018,SBIN,S,338,599.35,202580.3
11-23-2025,DELTA_TRADES,CL936177,ITC,B,8,489.92,3919.36
24/11/2025,OMEGA_BROKING,CL883009,RELIANCE,B,100,830.55,83055.0
20/11/2025,OMEGA_BROKING,CL417357,INFY,S,15,1420.04,21300.6
11-21-2025,OMEGA_BROKING,CL171275,SBIN,S,389,2233.81,868952.09
21/11/2025,DELTA_TRADES,CL310035,ITC,B,127,325.6,41351.2
23/11/2025,BETA_INVEST,CL221318,RELIANCE,S,37,782.41,28949.17
2025-11-23,ALPHA_SEC,CL538864,KOTAKBANK,B,388,2344.26,909572.88
22-Nov-25,BETA_INVEST,CL175365,AXISBANK,S,36,1353.16,48713.76
26/11/2025,BETA_INVEST,CL596395,LT,S,345,1998.92,689627.4
2025-11-20,BETA_INVEST,CL962019,AXISBANK,S,38,1028.86,39096.68
2025-11-20,ALPHA_SEC,CL922080,ITC,S,170,2607.28,443237.6
11-21-2025,OMEGA_BROKING,CL639306,RELIANCE,S,191,1574.09,300651.19
2025-11-25,BETA_INVEST,CL220880,AXISBANK,B,222,892.72,198183.84
11-24-2025,OMEGA_BROKING,CL112773,INFY,B,238,2796.28,665514.64
11-26-2025,ALPHA_SEC,CL422108,INFY,B,325,223.56,72657.0
2025-11-25,DELTA_TRADES,CL769883,RELIANCE,B,295,2460.26,725776.7
2025-11-24,ALPHA_SEC,CL580201,AXISBANK,S,211,2769.92,584453.12
11-26-2025,OMEGA_BROKING,CL735162,TATAMOTORS,S,140,349.95,48993.0
11-25-2025,OMEGA_BROKING,CL779787,INFY,S,368,2352.93,
11-21-2025,ALPHA_SEC,CL886277,ITC,B,295,989.48,291896.6
25/11/2025,DELTA_TRADES,CL885780,SBIN,S,382,2355.05,899629.1
11-24-2025,DELTA_TRADES,CL442265,TATAMOTORS,B,82,2419.63,198409.66
25/11/2025,OMEGA_BROKING,CL324457,LT,B,286,2444.27,699061.22
11-25-2025,OMEGA_BROKING,CL952247,INFY,S,244,564.77,137803.88
21/11/2025,DELTA_TRADES,CL571015,ITC,S,258,260.8,67286.4
2025-11-20,DELTA_TRADES,CL886410,ICICIBANK,S,195,2689.61,524473.95
11-29-2025,ALPHA_SEC,CL273322,HDFC,B,127,663.49,84263.23
11-22-2025,ALPHA_SEC,CL778606,AXISBANK,S,261,1035.75,270330.75
11-20-2025,BETA_INVEST,CL555436,ICICIBANK,S,267,2750.02,734255.34
21/11/2025,BETA_INVEST,CL490218,RELIANCE,S,255,1903.11,485293.05
25/11/2025,BETA_INVEST,CL124259,LT,S,304,2162.46,657387.84
22-Nov-25,BETA_INVEST,CL174276,SBIN,B,182,1077.6,196123.2
20/11/2025,BETA_INVEST,CL413565,ICICIBANK,B,97,393.12,38132.64
2025-11-24,BETA_INVEST,CL117921,KOTAKBANK,S,203,831.13,168719.39
11-23-2025,DELTA_TRADES,CL190581,KOTAKBANK,B,293,214.19,62757.67
2025-11-22,BETA_INVEST,CL636331,LT,B,380,1525.48,579682.4
26/11/2025,DELTA_TRADES,CL902082,ICICIBANK,S,273,1751.63,478194.99
11-25-2025,DELTA_TRADES,CL218017,LT,S,330,1429.67,471791.1
11-24-2025,OMEGA_BROKING,CL935456,HDFC,B,66,154.04,10166.64
23/11/2025,ALPHA_SEC,CL761909,ICICIBANK,S,271,1045.94,283449.74
26-Nov-25,ALPHA_SEC,CL949743,AXISBANK,B,225,1584.67,356550.75
2025-11-23,OMEGA_BROKING,CL377949,KOTAKBANK,B,144,2531.6,364550.4
2025-11-23,DELTA_TRADES,CL960113,LT,S,40,470.48,18819.2
2025-11-25,DELTA_TRADES,CL681174,HDFC,B,78,2149.07,167627.46
11-24-2025,ALPHA_SEC,CL806871,RELIANCE,B,93,1213.54,112859.22
2025-11-23,BETA_INVEST,CL751557,LT,B,340,2090.75,710855.0
11-23-2025,ALPHA_SEC,CL305993,SBIN,B,177,1578.74,279436.98
2025-11-20,DELTA_TRADES,CL224264,ICICIBANK,S,238,1436.8,341958.4
25-Nov-25,BETA_INVEST,CL557803,LT,S,163,1399.44,228108.72
21/11/2025,OMEGA_BROKING,CL645806,RELIANCE,B,25,1785.03,44625.75
2025-11-22,DELTA_TRADES,CL385608,ICICIBANK,B,258,1160.28,299352.24
11-22-2025,ALPHA_SEC,CL595443,RELIANCE,B,248,1212.7,300749.6
20-Nov-25,ALPHA_SEC,CL917759,KOTAKBANK,S,314,2314.99,726906.86
29/11/2025,DELTA_TRADES,CL883226,AXISBANK,B,160,563.66,90185.6
2025-11-22,BETA_INVEST,CL699135,ICICIBANK,S,40,1379.63,55185.2
2025-11-21,OMEGA_BROKING,CL254005,INFY,S,371,2219.19,823319.49
2025-11-21,DELTA_TRADES,CL395357,ICICIBANK,S,76,2509.99,190759.24
2025-11-24,ALPHA_SEC,CL833194,INFY,B,119,1292.05,153753.95
22-Nov-25,ALPHA_SEC,CL115068,TATAMOTORS,B,233,1199.85,279565.05
11-25-2025,ALPHA_SEC,CL625244,HDFC,S,49,585.88,28708.12
2025-11-23,OMEGA_BROKING,CL941185,KOTAKBANK,B,164,676.37,110924.68
26/11/2025,OMEGA_BROKING,CL357018,KOTAKBANK,S,376,2009.98,755752.48
2025-11-21,ALPHA_SEC,CL438386,LT,S,349,1212.81,423270.69
25/11/2025,ALPHA_SEC,CL144270,KOTAKBANK,S,352,430.46,151521.92
24/11/2025,DELTA_TRADES,CL320302,ICICIBANK,S,385,2210.77,851146.45
2025-11-26,BETA_INVEST,CL950299,SBIN,B,117,2503.28,292883.76
2025-11-21,BETA_INVEST,CL454225,SBIN,B,106,519.26,55041.56
23/11/2025,ALPHA_SEC,CL153861,INFY,B,115,2352.43,270529.45
20/11/2025,ALPHA_SEC,CL285637,ICICIBANK,B,212,1291.67,273834.04
29-Nov-25,OMEGA_BROKING,CL710184,ICICIBANK,S,384,219.3,84211.2
26-Nov-25,OMEGA_BROKING,CL442008,ICICIBANK,B,272,2051.35,557967.2
22-Nov-25,ALPHA_SEC,CL462563,RELIANCE,B,214,464.62,99428.68
11-26-2025,ALPHA_SEC,CL069399,ITC,S,397,2563.1,1017550.7
11-23-2025,BETA_INVEST,CL829905,ICICIBANK,S,327,1608.5,525979.5
25-Nov-25,ALPHA_SEC,CL274061,LT,S,219,2572.65,563410.35
11-22-2025,BETA_INVEST,CL260012,HDFC,B,123,1561.1,192015.3
11-26-2025,BETA_INVEST,CL766497,SBIN,S,130,680.84,68592.93
23-Nov-25,DELTA_TRADES,CL796386,INFY,B,270,243.89,65850.3
2025-11-26,DELTA_TRADES,CL191436,RELIANCE,B,121,738.36,89341.56
22-Nov-25,DELTA_TRADES,CL640555,ITC,B,365,1913.79,698533.35
23-Nov-25,OMEGA_BROKING,CL261059,LT,B,28,875.74,24520.72
2025-11-21,OMEGA_BROKING,CL159344,ITC,S,48,755.95,36285.6
11-21-2025,OMEGA_BROKING,CL729276,HDFC,S,138,1524.08,210323.04
22/11/2025,BETA_INVEST,CL967606,KOTAKBANK,S,55,1137.49,62561.95
24/11/2025,OMEGA_BROKING,CL406067,LT,S,142,317.51,45086.42
24-Nov-25,DELTA_TRADES,CL015793,TATAMOTORS,B,144,2353.35,338882.4
11-26-2025,OMEGA_BROKING,CL661788,HDFC,B,88,2033.48,178946.24
20/11/2025,ALPHA_SEC,CL450055,AXISBANK,S,184,2416.43,444623.12
22-Nov-25,ALPHA_SEC,CL529385,SBIN,S,127,350.2,44475.4
23/11/2025,BETA_INVEST,CL180558,ITC,B,188,477.89,89843.32
26-Nov-25,BETA_INVEST,CL345102,ICICIBANK,S,66,1591.59,105044.94
22-Nov-25,ALPHA_SEC,CL048599,HDFC,B,249,1939.37,482903.13
26/11/2025,DELTA_TRADES,CL315966,AXISBANK,B,222,209.91,46600.02
24/11/2025,ALPHA_SEC,CL898564,INFY,S,97,2415.41,234294.77
2025-11-26,DELTA_TRADES,CL873764,KOTAKBANK,B,30,2583.7,77511.0
20/11/2025,ALPHA_SEC,CL866013,INFY,S,317,476.83,151155.11
25-Nov-25,DELTA_TRADES,CL941070,RELIANCE,B,328,1591.84,522123.52
29-Nov-25,OMEGA_BROKING,CL174671,ITC,B,291,2645.6,769869.6
23/11/2025,ALPHA_SEC,CL445715,ICICIBANK,S,210,2726.87,572642.7
22/11/2025,ALPHA_SEC,CL755635,TATAMOTORS,B,131,811.45,106299.95
11-22-2025,OMEGA_BROKING,CL359471,KOTAKBANK,B,155,1561.5,242032.5
25/11/2025,OMEGA_BROKING,CL058817,LT,S,331,2678.15,886467.65
2025-11-22,BETA_INVEST,CL033243,HDFC,S,214,1552.65,332267.1
11-22-2025,BETA_INVEST,CL571769,INFY,B,239,121.47,29031.33
25/11/2025,ALPHA_SEC,CL776479,KOTAKBANK,S,374,605.58,226486.92
11-22-2025,DELTA_TRADES,CL527199,HDFC,S,299,432.88,129431.12
22/11/2025,OMEGA_BROKING,CL856288,RELIANCE,B,92,2655.99,244351.08
22/11/2025,OMEGA_BROKING,CL253496,AXISBANK,B,367,431.01,158180.67
24-Nov-25,DELTA_TRADES,CL341207,INFY,B,65,2190.08,142355.2
21-Nov-25,ALPHA_SEC,CL222138,INFY,B,386,2334.66,901178.76
22-Nov-25,OMEGA_BROKING,CL033397,AXISBANK,S,1,162.55,162.55
2025-11-22,BETA_INVEST,CL244714,RELIANCE,B,118,1192.71,140739.78
2025-11-25,DELTA_TRADES,CL863631,ITC,B,95,2660.2,252719.0
2025-11-25,BETA_INVEST,CL035804,SBIN,B,333,1389.02,462543.66
11-29-2025,DELTA_TRADES,CL370486,LT,B,230,1720.37,395685.1
2025-11-23,ALPHA_SEC,CL578383,ICICIBANK,S,318,1643.51,522636.18
24/11/2025,ALPHA_SEC,CL814973,HDFC,S,339,295.83,100286.37
11-26-2025,ALPHA_SEC,CL931326,ICICIBANK,B,93,2541.15,236326.95
26/11/2025,OMEGA_BROKING,CL296800,INFY,S,125,236.23,29528.75
25-Nov-25,BETA_INVEST,CL321246,HDFC,S,323,449.32,145130.36
24/11/2025,ALPHA_SEC,CL492912,HDFC,S,110,1672.75,184002.5
11-20-2025,BETA_INVEST,CL546911,SBIN,S,240,2501.77,600424.8
26-Nov-25,BETA_INVEST,CL956971,LT,B,269,888.37,238971.53
2025-11-20,ALPHA_SEC,CL167843,AXISBANK,S,61,2652.8,161820.8
11-20-2025,OMEGA_BROKING,CL839701,RELIANCE,B,329,1890.84,622086.36
23/11/2025,ALPHA_SEC,CL479290,SBIN,B,195,1775.87,346294.65
2025-11-21,OMEGA_BROKING,CL904031,HDFC,S,300,490.99,147297.0
11-29-2025,BETA_INVEST,CL204426,ICICIBANK,S,378,827.45,312776.1
11-24-2025,BETA_INVEST,CL477395,LT,B,40,2101.52,84060.8
2025-11-24,OMEGA_BROKING,CL022020,ICICIBANK,S,90,890.84,80175.6
11-25-2025,BETA_INVEST,CL543349,TATAMOTORS,B,19,2696.9,51241.1
24-Nov-25,DELTA_TRADES,CL348293,ITC,S,382,1362.0,520284.0
11-21-2025,DELTA_TRADES,CL883581,ICICIBANK,B,148,1313.86,194451.28
24/11/2025,ALPHA_SEC,CL929012,KOTAKBANK,S,368,2373.11,873304.48
26-Nov-25,ALPHA_SEC,CL978278,SBIN,S,200,2211.75,442350.0
11-22-2025,ALPHA_SEC,CL660110,LT,S,55,1750.44,96274.2
2025-11-24,DELTA_TRADES,CL822053,TATAMOTORS,B,164,1173.8,192503.2
2025-11-26,OMEGA_BROKING,CL620388,SBIN,S,143,737.92,105522.56
20-Nov-25,ALPHA_SEC,CL114766,RELIANCE,B,280,1590.46,445328.8
2025-11-25,OMEGA_BROKING,CL828206,ICICIBANK,B,385,243.95,93920.75
21/11/2025,DELTA_TRADES,CL864542,ITC,S,275,980.94,269758.5
11-22-2025,DELTA_TRADES,CL660446,INFY,S,197,2398.65,472534.05
24-Nov-25,DELTA_TRADES,CL209627,HDFC,B,387,818.71,316840.77
23/11/2025,BETA_INVEST,CL494832,ICICIBANK,S,148,852.24,126131.52
2025-11-22,BETA_INVEST,CL642846,AXISBANK,B,103,840.79,86601.37
23-Nov-25,ALPHA_SEC,CL630741,TATAMOTORS,S,378,1951.93,737829.54
11-24-2025,BETA_INVEST,CL675865,KOTAKBANK,S,181,2695.83,487945.23
23/11/2025,OMEGA_BROKING,CL984635,ITC,B,137,195.95,26845.15
2025-11-22,OMEGA_BROKING,CL495902,KOTAKBANK,S,377,2425.93,914575.61
22-Nov-25,OMEGA_BROKING,CL096852,LT,B,222,925.71,205507.62
22-Nov-25,BETA_INVEST,CL718701,LT,S,326,1831.3,597003.8
2025-11-24,DELTA_TRADES,CL747186,TATAMOTORS,S,215,1092.92,234977.8
2025-11-25,DELTA_TRADES,CL672828,INFY,S,198,2178.21,431285.58
2025-11-25,OMEGA_BROKING,CL732429,TATAMOTORS,B,251,1970.38,494565.38
22-Nov-25,BETA_INVEST,CL521847,RELIANCE,S,264,716.98,189282.72
11-24-2025,OMEGA_BROKING,CL387839,HDFC,B,274,1183.14,324180.36
22-Nov-25,OMEGA_BROKING,CL307459,AXISBANK,S,325,1379.86,448454.5
2025-11-21,OMEGA_BROKING,CL214263,KOTAKBANK,S,182,2574.24,468511.68
22-Nov-25,ALPHA_SEC,CL371735,INFY,B,48,170.76,
2025-11-23,OMEGA_BROKING,CL484034,RELIANCE,S,190,2317.49,440323.1
22-Nov-25,BETA_INVEST,CL704832,TATAMOTORS,B,22,1802.08,39645.76
2025-11-25,DELTA_TRADES,CL223093,ICICIBANK,S,92,638.57,58748.44
2025-11-22,BETA_INVEST,CL550164,RELIANCE,B,18,904.47,16280.46
23-Nov-25,OMEGA_BROKING,CL262942,ITC,B,238,1707.15,406301.7
24/11/2025,BETA_INVEST,CL123855,ITC,B,234,1648.25,385690.5
11-24-2025,ALPHA_SEC,CL576896,ITC,S,339,337.97,114571.83
29-Nov-25,DELTA_TRADES,CL111158,HDFC,B,157,1430.86,224645.02
22/11/2025,DELTA_TRADES,CL435903,LT,B,373,586.21,218656.33
11-22-2025,OMEGA_BROKING,CL106578,RELIANCE,B,239,1592.61,380633.79
23/11/2025,BETA_INVEST,CL652987,TATAMOTORS,S,63,116.78,7357.14
24-Nov-25,OMEGA_BROKING,CL023892,HDFC,S,122,1488.05,181542.1
11-23-2025,BETA_INVEST,CL950376,SBIN,S,237,1760.56,417252.72
22/11/2025,BETA_INVEST,CL559230,TATAMOTORS,B,101,1337.38,135075.38
11-21-2025,ALPHA_SEC,CL957637,LT,S,280,1920.99,537877.2
23-Nov-25,OMEGA_BROKING,CL881506,ICICIBANK,B,160,1251.64,200262.4
2025-11-25,DELTA_TRADES,CL463903,ICICIBANK,B,89,1140.42,101497.38
2025-11-26,ALPHA_SEC,CL357270,AXISBANK,S,290,473.68,137367.2
11-23-2025,BETA_INVEST,CL385670,LT,S,140,1610.88,
23-Nov-25,DELTA_TRADES,CL614839,LT,B,135,315.39,42577.65
26-Nov-25,BETA_INVEST,CL869940,LT,S,379,796.33,301809.07
24/11/2025,OMEGA_BROKING,CL320990,RELIANCE,S,286,1363.68,390012.48
26-Nov-25,OMEGA_BROKING,CL511790,LT,S,55,131.56,7235.8
11-20-2025,BETA_INVEST,CL361309,ITC,S,121,2084.02,252166.42
2025-11-25,DELTA_TRADES,CL536774,AXISBANK,B,312,2547.99,794972.88
25-Nov-25,OMEGA_BROKING,CL981158,KOTAKBANK,B,226,1163.58,262969.08
11-24-2025,DELTA_TRADES,CL645195,HDFC,S,133,2607.29,346769.57
22-Nov-25,OMEGA_BROKING,CL472300,INFY,B,228,904.78,
11-23-2025,OMEGA_BROKING,CL729331,KOTAKBANK,B,16,2058.06,32928.96
23-Nov-25,DELTA_TRADES,CL231605,RELIANCE,B,355,2696.05,957097.75
2025-11-23,DELTA_TRADES,CL292545,AXISBANK,B,321,396.84,170983.25
11-22-2025,OMEGA_BROKING,CL033174,RELIANCE,S,284,311.8,88551.2
23-Nov-25,OMEGA_BROKING,CL080260,RELIANCE,S,101,2086.01,210687.01
2025-11-24,BETA_INVEST,CL227705,HDFC,B,107,1734.38,185578.66
24-Nov-25,OMEGA_BROKING,CL312972,KOTAKBANK,B,147,1458.02,214328.94
2025-11-26,BETA_INVEST,CL797464,INFY,B,90,2625.2,236268.0
2025-11-20,DELTA_TRADES,CL886417,ICICIBANK,S,187,1794.71,335610.77
20-Nov-25,BETA_INVEST,CL383026,TATAMOTORS,B,120,500.25,60030.0
20/11/2025,DELTA_TRADES,CL506866,ITC,S,396,2102.57,832617.72
21-Nov-25,DELTA_TRADES,CL454114,TATAMOTORS,S,335,1762.79,590534.65
11-24-2025,DELTA_TRADES,CL191144,ITC,S,20,826.62,16532.4
23/11/2025,DELTA_TRADES,CL558656,ICICIBANK,B,348,1993.46,693724.08
25/11/2025,OMEGA_BROKING,CL258029,INFY,S,38,909.58,34564.04
26/11/2025,BETA_INVEST,CL768659,AXISBANK,S,175,1490.63,260860.25
2025-11-23,ALPHA_SEC,CL518511,INFY,S,82,2350.14,192711.48
21-Nov-25,DELTA_TRADES,CL876567,RELIANCE,S,359,2626.07,942759.13
11-20-2025,OMEGA_BROKING,CL311405,INFY,B,294,1363.43,400848.42
22/11/2025,OMEGA_BROKING,CL911601,RELIANCE,B,284,1364.64,387557.76
2025-11-26,BETA_INVEST,CL848188,SBIN,B,133,2314.0,307762.0
23/11/2025,BETA_INVEST,CL268579,AXISBANK,B,275,1857.85,510908.75
26/11/2025,DELTA_TRADES,CL707121,TATAMOTORS,B,307,1817.1,557849.7
21/11/2025,DELTA_TRADES,CL478695,INFY,B,99,2489.68,246478.32
23/11/2025,BETA_INVEST,CL482668,AXISBANK,S,145,901.99,130788.55
11-21-2025,ALPHA_SEC,CL841621,SBIN,S,344,297.37,102295.28
11-21-2025,DELTA_TRADES,CL895256,SBIN,B,227,1573.1,357093.7
11-23-2025,DELTA_TRADES,CL892385,HDFC,S,1,1421.72,1421.72
2025-11-23,DELTA_TRADES,CL347948,INFY,B,318,2597.84,826113.12
21/11/2025,ALPHA_SEC,CL172913,SBIN,S,325,780.69,253724.25
21/11/2025,OMEGA_BROKING,CL257161,ITC,S,300,2599.1,493393.45
20/11/2025,BETA_INVEST,CL883464,INFY,B,84,1851.83,155553.72
23/11/2025,BETA_INVEST,CL664025,ITC,S,105,1593.19,229622.89
2025-11-21,ALPHA_SEC,CL825603,RELIANCE,B,137,2332.43,319542.91
22/11/2025,DELTA_TRADES,CL884983,ITC,B,109,2040.39,222402.51
11-25-2025,OMEGA_BROKING,CL318765,ICICIBANK,B,365,2343.55,855395.75
24-Nov-25,BETA_INVEST,CL333691,ITC,B,184,1040.01,191361.84
2025-11-24,DELTA_TRADES,CL277013,RELIANCE,S,49,998.44,48923.56
2025-11-22,OMEGA_BROKING,CL917783,SBIN,S,358,1869.72,669359.76
2025-11-23,DELTA_TRADES,CL189665,ITC,S,244,899.15,219392.6
21-Nov-25,BETA_INVEST,CL391537,TATAMOTORS,B,14,2347.07,32858.98
2025-11-22,DELTA_TRADES,CL741317,TATAMOTORS,B,157,324.7,50977.9
2025-11-23,DELTA_TRADES,CL384939,SBIN,S,149,1970.17,293555.33
20-Nov-25,DELTA_TRADES,CL001399,HDFC,B,237,579.77,137405.49
23/11/2025,DELTA_TRADES,CL056285,KOTAKBANK,B,115,2050.46,235802.9
24-Nov-25,OMEGA_BROKING,CL285314,ITC,S,379,514.71,195075.09
23-Nov-25,DELTA_TRADES,CL747670,KOTAKBANK,S,147,2122.42,311995.74
23/11/2025,OMEGA_BROKING,CL922387,HDFC,S,41,2469.18,101236.38
20/11/2025,BETA_INVEST,CL228779,KOTAKBANK,B,85,2756.87,234333.95
2025-11-21,BETA_INVEST,CL406058,SBIN,S,315,577.57,181934.55
11-26-2025,OMEGA_BROKING,CL543213,INFY,S,200,1466.02,293204.0
2025-11-20,ALPHA_SEC,CL884347,AXISBANK,S,70,1012.69,70888.3
23-Nov-25,DELTA_TRADES,CL154595,TATAMOTORS,S,51,678.82,34619.82
26-Nov-25,DELTA_TRADES,CL335795,KOTAKBANK,B,296,756.34,223876.64
20-Nov-25,BETA_INVEST,CL870688,RELIANCE,S,348,1761.57,613026.36
23-Nov-25,ALPHA_SEC,CL484078,RELIANCE,B,279,860.06,239956.74
26/11/2025,ALPHA_SEC,CL457509,ITC,S,7,759.68,5317.76
11-20-2025,ALPHA_SEC,CL655104,KOTAKBANK,S,146,2386.9,348487.4
23/11/2025,DELTA_TRADES,CL311895,HDFC,B,185,160.34,29662.9
22/11/2025,ALPHA_SEC,CL873372,AXISBANK,B,154,110.85,17070.9
11-25-2025,BETA_INVEST,CL863867,ICICIBANK,B,5,113.42,567.1
2025-11-24,ALPHA_SEC,CL711969,ICICIBANK,S,162,820.79,132967.98
11-23-2025,BETA_INVEST,CL881847,TATAMOTORS,S,365,423.91,154727.15
26-Nov-25,BETA_INVEST,CL737977,SBIN,S,160,2770.9,443344.0
23-Nov-25,ALPHA_SEC,CL026912,ICICIBANK,S,128,1803.95,230905.6
26/11/2025,OMEGA_BROKING,CL441235,TATAMOTORS,B,29,617.56,17909.24
26/11/2025,DELTA_TRADES,CL376120,TATAMOTORS,S,348,115.51,40197.48
26-Nov-25,OMEGA_BROKING,CL046970,AXISBANK,S,91,2762.6,251396.6
2025-11-23,DELTA_TRADES,CL454944,ICICIBANK,B,339,149.13,50555.07
26/11/2025,ALPHA_SEC,CL304936,ICICIBANK,B,392,2705.92,1060720.64
24-Nov-25,BETA_INVEST,CL444483,ICICIBANK,B,254,1168.69,296847.26
11-23-2025,DELTA_TRADES,CL795749,SBIN,B,368,288.61,106208.48
24-Nov-25,BETA_INVEST,CL805199,TATAMOTORS,S,133,2435.67,323944.11
11-26-2025,BETA_INVEST,CL654063,HDFC,S,55,2639.19,145155.45
29/11/2025,BETA_INVEST,CL962147,INFY,B,255,1628.36,415231.8
23-Nov-25,OMEGA_BROKING,CL440130,SBIN,B,181,2533.29,458525.49
22/11/2025,BETA_INVEST,CL823164,AXISBANK,B,319,2410.42,768923.98
26-Nov-25,OMEGA_BROKING,CL125501,INFY,B,254,669.19,169974.26
2025-11-25,ALPHA_SEC,CL807242,ITC,S,191,413.72,79020.52
20-Nov-25,ALPHA_SEC,CL430599,RELIANCE,S,346,1831.75,633785.5
23-Nov-25,DELTA_TRADES,CL121925,AXISBANK,B,274,1295.86,355065.64
20-Nov-25,ALPHA_SEC,CL707523,LT,S,252,1852.42,466809.84
2025-11-20,DELTA_TRADES,CL842248,HDFC,B,8,480.38,3843.04
20-Nov-25,DELTA_TRADES,CL820738,INFY,S,5,1615.9,8079.5
21-Nov-25,ALPHA_SEC,CL833549,KOTAKBANK,B,373,251.15,93678.95
2025-11-26,OMEGA_BROKING,CL346278,SBIN,B,68,498.22,33878.96
25/11/2025,BETA_INVEST,CL680300,ITC,B,58,732.98,42512.84
11-23-2025,BETA_INVEST,CL426064,TATAMOTORS,S,2,2113.01,4226.02
11-23-2025,ALPHA_SEC,CL876203,ICICIBANK,S,57,1510.97,86125.29
22-Nov-25,BETA_INVEST,CL817776,AXISBANK,B,369,2292.35,845877.15
11-23-2025,ALPHA_SEC,CL399243,ITC,S,32,1911.39,61164.48
21-Nov-25,BETA_INVEST,CL709693,SBIN,B,260,1795.54,466840.4
26/11/2025,OMEGA_BROKING,CL626763,SBIN,B,146,118.42,17289.32
2025-11-21,BETA_INVEST,CL651250,LT,B,95,544.22,51700.9
2025-11-24,ALPHA_SEC,CL366390,INFY,S,300,695.26,208578.0
26/11/2025,OMEGA_BROKING,CL976623,INFY,B,27,2300.23,62106.21
21-Nov-25,DELTA_TRADES,CL019760,RELIANCE,B,173,1051.73,181949.29
29-Nov-25,ALPHA_SEC,CL073647,ITC,S,210,2319.07,487004.7
22/11/2025,OMEGA_BROKING,CL794556,SBIN,S,70,2188.83,153218.1
20-Nov-25,BETA_INVEST,CL043020,TATAMOTORS,B,150,241.04,36156.0
25-Nov-25,DELTA_TRADES,CL813773,RELIANCE,B,322,2778.45,894660.9
11-26-2025,DELTA_TRADES,CL463997,RELIANCE,S,306,1146.32,350773.92
11-21-2025,DELTA_TRADES,CL831007,LT,S,385,1706.52,657010.2
22-Nov-25,OMEGA_BROKING,CL409825,INFY,S,151,160.23,24194.73
20-Nov-25,ALPHA_SEC,CL321865,INFY,B,86,1150.69,98959.34
20-Nov-25,ALPHA_SEC,CL276886,INFY,B,253,2329.52,589368.56
22/11/2025,OMEGA_BROKING,CL049600,ITC,B,17,1050.81,
25-Nov-25,BETA_INVEST,CL626988,INFY,S,17,2609.81,44366.77
26-Nov-25,ALPHA_SEC,CL592874,ITC,S,142,1655.32,235055.44
23-Nov-25,ALPHA_SEC,CL397081,RELIANCE,S,356,2332.58,830398.48
11-23-2025,OMEGA_BROKING,CL542527,AXISBANK,B,195,1412.64,275464.8
25-Nov-25,OMEGA_BROKING,CL372441,LT,S,143,2766.65,395630.95
22/11/2025,DELTA_TRADES,CL757929,ITC,B,162,329.62,53398.44
22-Nov-25,DELTA_TRADES,CL173236,AXISBANK,B,58,1479.87,85832.46
22/11/2025,BETA_INVEST,CL385079,ICICIBANK,B,146,2645.83,386291.18
22/11/2025,BETA_INVEST,CL884378,KOTAKBANK,S,363,2686.71,975275.73
26/11/2025,OMEGA_BROKING,CL635635,TATAMOTORS,S,371,2313.01,858126.71
22-Nov-25,OMEGA_BROKING,CL636177,ITC,S,208,2798.28,582042.24
11-24-2025,OMEGA_BROKING,CL225575,RELIANCE,S,233,145.55,33913.15
22/11/2025,DELTA_TRADES,CL490400,AXISBANK,B,28,1496.57,41903.96
24-Nov-25,ALPHA_SEC,CL489863,TATAMOTORS,B,136,1680.05,228486.8
29-Nov-25,DELTA_TRADES,CL773183,SBIN,S,394,2533.61,998242.34
11-20-2025,DELTA_TRADES,CL265673,KOTAKBANK,B,120,508.28,60993.6
11-26-2025,ALPHA_SEC,CL310831,INFY,S,265,1103.26,292363.9
2025-11-24,OMEGA_BROKING,CL714519,SBIN,B,172,2785.34,479078.48
11-20-2025,DELTA_TRADES,CL573803,AXISBANK,S,20,1509.56,30191.2
2025-11-29,DELTA_TRADES,CL742383,HDFC,B,18,412.9,7432.2
21/11/2025,ALPHA_SEC,CL305449,AXISBANK,S,358,443.12,158636.96
20-Nov-25,DELTA_TRADES,CL373052,RELIANCE,S,212,926.92,196507.04
22-Nov-25,DELTA_TRADES,CL976007,HDFC,S,286,2653.44,758883.84
22-Nov-25,ALPHA_SEC,CL016735,LT,B,348,2369.92,824732.16
22-Nov-25,OMEGA_BROKING,CL056218,KOTAKBANK,S,287,1101.58,316153.46
2025-11-24,DELTA_TRADES,CL716550,TATAMOTORS,S,374,1412.03,528099.22
11-22-2025,DELTA_TRADES,CL041467,LT,S,30,2160.16,64804.8
11-20-2025,ALPHA_SEC,CL087661,ICICIBANK,B,9,570.22,5131.98
2025-11-24,ALPHA_SEC,CL296886,SBIN,B,276,2389.3,659446.8
11-22-2025,ALPHA_SEC,CL643573,KOTAKBANK,B,191,1623.15,310021.65
2025-11-26,BETA_INVEST,CL481675,ICICIBANK,B,89,298.0,26522.0
21/11/2025,BETA_INVEST,CL376899,AXISBANK,B,14,2568.86,35964.04
11-25-2025,BETA_INVEST,CL108421,ICICIBANK,B,105,272.46,28608.3
29/11/2025,OMEGA_BROKING,CL205284,KOTAKBANK,S,33,1830.45,90312.53
2025-11-22,DELTA_TRADES,CL098457,RELIANCE,B,345,1404.19,484445.55
2025-11-24,DELTA_TRADES,CL855320,SBIN,B,264,787.39,207870.96
20/11/2025,OMEGA_BROKING,CL428895,ICICIBANK,B,383,1165.57,446413.31
