TradeDate,Broker,ClientCode,Symbol,Side,Qty,Price,GrossAmount,ExchangeTradeID
2025-11-20,DELTA_TRADES,CL516016,ITC,SELL,484,728.49,352589.16,EX20251120010142
2025-11-23,DELTA_TRADES,CL226983,INFY,BUY,101,1607.22,162329.22,EX20251123010143
2025-11-25,DELTA_TRADES,CL479471,SBIN,BUY,491,2565.38,1259601.58,EX20251125010144
2025-11-23,BETA_INVEST,CL620804,TATAMOTORS,BUY,446,1750.36,780660.56,EX20251123010145
2025-11-22,BETA_INVEST,CL407767,ITC,BUY,389,768.08,298783.12,EX20251122010146
2025-11-24,DELTA_TRADES,CL378642,ITC,BUY,8,1504.1,12032.8,EX20251124010147
2025-11-23,DELTA_TRADES,CL024257,AXISBANK,SELL,20,852.12,17042.4,EX20251123010148
2025-11-26,BETA_INVEST,CL514533,LT,SELL,177,661.96,117166.92,EX20251126010149
2025-11-20,DELTA_TRADES,CL939382,KOTAKBANK,BUY,348,820.65,285586.2,EX20251120010150
2025-11-23,BETA_INVEST,CL941614,TATAMOTORS,BUY,426,1233.96,525666.96,EX20251123010151
2025-11-23,ALPHA_SEC,CL360391,ICICIBANK,BUY,121,2139.12,258833.52,EX20251123010152
2025-11-23,OMEGA_BROKING,CL000421,TATAMOTORS,BUY,124,132.96,16487.04,EX20251123010153
2025-11-20,DELTA_TRADES,CL816551,SBIN,BUY,167,380.76,63586.92,EX20251120010154
2025-11-24,BETA_INVEST,CL770500,ICICIBANK,BUY,262,2872.71,752650.02,EX20251124010155
2025-11-23,ALPHA_SEC,CL279536,ICICIBANK,SELL,331,1959.55,648611.05,EX20251123010156
2025-11-22,ALPHA_SEC,CL009406,LT,SELL,458,2079.19,952269.02,EX20251122010157
2025-11-25,OMEGA_BROKING,CL269288,SBIN,SELL,282,314.18,88598.76,EX20251125010158
2025-11-22,DELTA_TRADES,CL865529,RELIANCE,SELL,385,1835.87,706809.95,EX20251122010159
2025-11-26,DELTA_TRADES,CL809387,HDFC,BUY,113,260.71,29460.23,EX20251126010160
2025-11-22,OMEGA_BROKING,CL824157,TATAMOTORS,BUY,275,2883.01,792827.75,EX20251122010161
2025-11-23,DELTA_TRADES,CL097579,ICICIBANK,SELL,157,2601.38,408416.66,EX20251123010162
2025-11-20,OMEGA_BROKING,CL053422,LT,SELL,446,225.97,100782.62,EX20251120010163
2025-11-20,OMEGA_BROKING,CL927383,SBIN,BUY,75,2592.52,194439.0,EX20251120010164
2025-11-20,BETA_INVEST,CL611952,SBIN,SELL,17,2603.68,44262.56,EX20251120010165
2025-11-20,ALPHA_SEC,CL137675,LT,SELL,132,815.16,107601.12,EX20251120010166
2025-11-26,BETA_INVEST,CL695130,HDFC,BUY,314,2420.84,760143.76,EX20251126010167
2025-11-22,DELTA_TRADES,CL070359,AXISBANK,SELL,442,1511.64,668144.88,EX20251122010168
2025-11-25,BETA_INVEST,CL534941,TATAMOTORS,SELL,256,2770.56,709263.36,EX20251125010169
2025-11-25,BETA_INVEST,CL776902,TATAMOTORS,SELL,130,2640.95,343323.5,EX20251125010170
2025-11-23,BETA_INVEST,CL444767,LT,BUY,337,1366.03,460352.11,EX20251123010171
2025-11-20,OMEGA_BROKING,CL552431,INFY,BUY,185,2625.97,485804.45,EX20251120010172
2025-11-23,OMEGA_BROKING,CL777852,LT,BUY,41,845.3,34657.3,EX20251123010173
2025-11-23,ALPHA_SEC,CL383480,SBIN,BUY,86,1703.16,146471.76,EX20251123010174
2025-11-20,DELTA_TRADES,CL035121,KOTAKBANK,SELL,180,1952.41,351433.8,EX20251120010175
2025-11-22,OMEGA_BROKING,CL951949,KOTAKBANK,BUY,399,2612.3,1042307.7,EX20251122010176
2025-11-23,BETA_INVEST,CL969991,RELIANCE,BUY,434,1336.0,579824.0,EX20251123010177
2025-11-23,BETA_INVEST,CL702806,SBIN,SELL,433,1726.04,747375.32,EX20251123010178
2025-11-21,OMEGA_BROKING,CL350912,TATAMOTORS,BUY,166,2981.77,494973.82,EX20251121010179
2025-11-25,BETA_INVEST,CL818486,RELIANCE,SELL,139,2906.16,403956.24,EX20251125010180
2025-11-21,OMEGA_BROKING,CL085455,INFY,BUY,24,291.72,7001.28,EX20251121010181
2025-11-23,ALPHA_SEC,CL252754,ICICIBANK,SELL,35,887.69,31069.15,EX20251123010182
2025-11-20,DELTA_TRADES,CL275031,RELIANCE,SELL,425,-1830.23,-777847.75,EX20251120010183
2025-11-24,BETA_INVEST,CL348922,LT,BUY,129,1523.97,196592.13,EX20251124010184
2025-11-21,OMEGA_BROKING,CL000833,AXISBANK,BUY,33,1507.52,49748.16,EX20251121010185
2025-11-23,OMEGA_BROKING,CL104390,ICICIBANK,SELL,145,1689.43,244967.35,EX20251123010186
2025-11-24,OMEGA_BROKING,CL735322,HDFC,SELL,325,1415.81,460138.25,EX20251124010187
2025-11-22,ALPHA_SEC,CL821123,SBIN,SELL,81,2280.7,184736.7,EX20251122010188
2025-11-20,OMEGA_BROKING,CL631631,ICICIBANK,SELL,186,1945.9,361937.4,EX20251120010189
2025-11-23,OMEGA_BROKING,CL357239,LT,BUY,311,766.02,238232.22,EX20251123010190
2025-11-22,BETA_INVEST,CL753902,AXISBANK,BUY,221,1519.76,335866.96,EX20251122010191
2025-11-21,DELTA_TRADES,CL889742,INFY,BUY,92,1018.88,93736.96,EX20251121010192
2025-11-20,OMEGA_BROKING,CL834689,RELIANCE,BUY,63,2902.62,182865.06,EX20251120010193
2025-11-21,DELTA_TRADES,CL233479,INFY,BUY,420,401.31,168550.2,EX20251121010194
2025-11-20,OMEGA_BROKING,CL974366,RELIANCE,BUY,229,594.82,136213.78,EX20251120010195
2025-11-26,BETA_INVEST,CL968140,KOTAKBANK,SELL,138,1083.31,149496.78,EX20251126010196
2025-11-25,ALPHA_SEC,CL461582,SBIN,SELL,316,2665.45,842282.2,EX20251125010197
2025-11-26,DELTA_TRADES,CL746676,SBIN,SELL,399,1353.47,540034.53,EX20251126010198
2025-11-26,DELTA_TRADES,CL800071,LT,BUY,152,1632.93,248205.36,EX20251126010199
2025-11-26,DELTA_TRADES,CL978837,HDFC,BUY,323,160.0,51680.0,EX20251126010200
2025-11-24,DELTA_TRADES,CL040995,TATAMOTORS,BUY,341,443.03,151073.23,EX20251124010201
2025-11-23,OMEGA_BROKING,CL208472,TATAMOTORS,BUY,381,674.7,257060.7,EX20251123010202
2025-11-23,DELTA_TRADES,CL792044,ITC,BUY,257,824.11,211796.27,EX20251123010203
2025-11-23,ALPHA_SEC,CL897061,KOTAKBANK,SELL,362,1501.92,543695.04,EX20251123010204
2025-11-20,DELTA_TRADES,CL288696,ITC,BUY,244,933.57,227791.08,EX20251120010205
2025-11-25,BETA_INVEST,CL183821,LT,SELL,424,2395.54,1015708.96,EX20251125010206
2025-11-21,BETA_INVEST,CL403796,INFY,SELL,450,116.99,52645.5,EX20251121010207
2025-11-23,DELTA_TRADES,CL493701,ITC,SELL,129,1144.35,147621.15,EX20251123010208
2025-11-21,OMEGA_BROKING,CL021075,ICICIBANK,SELL,372,2609.49,970730.28,EX20251121010209
2025-11-25,OMEGA_BROKING,CL105642,ITC,SELL,408,1517.41,619103.28,EX20251125010210
2025-11-22,DELTA_TRADES,CL506472,HDFC,BUY,22,1631.46,35892.12,EX20251122010211
2025-11-25,OMEGA_BROKING,CL099544,SBIN,BUY,441,1277.08,563192.28,EX20251125010212
2025-11-26,ALPHA_SEC,CL076346,ICICIBANK,BUY,492,2230.15,1097233.8,EX20251126010213
2025-11-24,DELTA_TRADES,CL719217,LT,SELL,391,210.94,82477.54,EX20251124010214
2025-11-20,ALPHA_SEC,CL483656,LT,BUY,10,1826.35,18263.5,EX20251120010215
2025-11-20,DELTA_TRADES,CL728351,ITC,BUY,198,555.48,109985.04,EX20251120010216
2025-11-26,DELTA_TRADES,CL924491,ICICIBANK,BUY,56,2684.93,150356.08,EX20251126010217
2025-11-21,OMEGA_BROKING,CL570217,HDFC,BUY,386,1570.89,606363.54,EX20251121010218
2025-11-26,ALPHA_SEC,CL045582,HDFC,SELL,129,2510.29,323827.41,EX20251126010219
2025-11-21,OMEGA_BROKING,CL817129,INFY,BUY,365,2763.61,1008717.65,EX20251121010220
2025-11-25,BETA_INVEST,CL285483,INFY,BUY,292,284.35,83030.2,EX20251125010221
2025-11-20,BETA_INVEST,CL259941,ICICIBANK,SELL,412,2829.93,1165931.16,EX20251120010222
2025-11-22,DELTA_TRADES,CL726981,TATAMOTORS,BUY,476,1019.85,485448.6,EX20251122010223
2025-11-23,ALPHA_SEC,CL927857,KOTAKBANK,BUY,327,1896.68,620214.36,EX20251123010224
2025-11-22,OMEGA_BROKING,CL199497,SBIN,BUY,117,1646.56,192647.52,EX20251122010225
2025-11-20,BETA_INVEST,CL909683,AXISBANK,BUY,481,1256.55,604400.55,EX20251120010226
2025-11-24,OMEGA_BROKING,CL212886,AXISBANK,BUY,169,527.47,89142.43,EX20251124010227
2025-11-25,BETA_INVEST,CL421599,KOTAKBANK,BUY,317,580.93,184154.81,EX20251125010228
2025-11-25,OMEGA_BROKING,CL088704,SBIN,BUY,497,2125.91,1056577.27,EX20251125010229
2025-11-22,DELTA_TRADES,CL133533,AXISBANK,SELL,465,819.75,381183.75,EX20251122010230
2025-11-25,DELTA_TRADES,CL319174,TATAMOTORS,SELL,475,2716.94,1290546.5,EX20251125010231
2025-11-24,OMEGA_BROKING,CL638804,SBIN,SELL,450,2180.95,981427.5,EX20251124010232
2025-11-25,ALPHA_SEC,CL565372,AXISBANK,SELL,278,1660.04,461491.12,EX20251125010233
2025-11-22,ALPHA_SEC,CL917444,ITC,SELL,409,459.12,187780.08,EX20251122010234
2025-11-23,BETA_INVEST,CL717514,LT,BUY,178,2562.19,456069.82,EX20251123010235
2025-11-25,BETA_INVEST,CL389188,SBIN,BUY,237,-2065.53,-489530.61,EX20251125010236
2025-11-21,OMEGA_BROKING,CL828676,TATAMOTORS,SELL,63,1356.4,85453.2,EX20251121010237
2025-11-26,OMEGA_BROKING,CL364152,TATAMOTORS,SELL,377,2795.21,1053794.17,EX20251126010238
2025-11-29,ALPHA_SEC,CL249128,INFY,SELL,323,1939.0,626297.0,EX20251129010239
2025-11-20,BETA_INVEST,CL374598,LT,SELL,113,2542.68,287322.84,EX20251120010240
2025-11-26,BETA_INVEST,CL665034,AXISBANK,SELL,256,2946.65,754342.4,EX20251126010241
2025-11-23,DELTA_TRADES,CL088680,RELIANCE,SELL,51,2557.55,130435.05,EX20251123010242
2025-11-22,ALPHA_SEC,CL122700,ICICIBANK,SELL,463,1090.56,504929.28,EX20251122010243
2025-11-21,ALPHA_SEC,CL549189,INFY,BUY,361,1380.77,498457.97,EX20251121010244
2025-11-24,ALPHA_SEC,CL940637,KOTAKBANK,SELL,161,2574.18,414442.98,EX20251124010245
2025-11-22,OMEGA_BROKING,CL744963,LT,SELL,370,714.64,264416.8,EX20251122010246
2025-11-21,OMEGA_BROKING,CL335266,INFY,SELL,200,2089.91,417982.0,EX20251121010247
2025-11-22,ALPHA_SEC,CL020355,SBIN,SELL,279,2508.77,699946.83,EX20251122010248
2025-11-25,DELTA_TRADES,CL840724,AXISBANK,SELL,174,1233.45,214620.3,EX20251125010249
2025-11-25,ALPHA_SEC,CL455578,ITC,BUY,117,535.77,62685.09,EX20251125010250
2025-11-25,OMEGA_BROKING,CL784700,LT,BUY,313,1061.87,332365.31,EX20251125010251
2025-11-21,DELTA_TRADES,CL123697,AXISBANK,BUY,282,2339.14,659637.48,EX20251121010252
2025-11-21,ALPHA_SEC,CL269145,ICICIBANK,BUY,188,242.77,45640.76,EX20251121010253
2025-11-20,ALPHA_SEC,CL379338,INFY,SELL,487,1092.52,532057.24,EX20251120010254
2025-11-24,DELTA_TRADES,CL087361,RELIANCE,BUY,230,743.93,171103.9,EX20251124010255
2025-11-23,BETA_INVEST,CL075281,HDFC,BUY,84,119.26,10017.84,EX20251123010256
2025-11-25,OMEGA_BROKING,CL442259,TATAMOTORS,SELL,154,2886.1,444459.4,EX20251125010257
2025-11-26,DELTA_TRADES,CL957420,SBIN,BUY,238,2696.44,641752.72,EX20251126010258
2025-11-25,ALPHA_SEC,CL827607,INFY,SELL,86,501.7,43146.2,EX20251125010259
2025-11-22,BETA_INVEST,CL011127,LT,BUY,188,1179.15,221680.2,EX20251122010260
2025-11-25,ALPHA_SEC,CL427194,INFY,SELL,170,504.93,85838.1,EX20251125010261
2025-11-20,BETA_INVEST,CL748772,RELIANCE,SELL,28,2948.37,82554.36,EX20251120010262
2025-11-22,ALPHA_SEC,CL547869,ICICIBANK,SELL,59,1942.93,114632.87,EX20251122010263
2025-11-26,OMEGA_BROKING,CL817366,ICICIBANK,BUY,7,853.69,5975.83,EX20251126010264
2025-11-23,DELTA_TRADES,CL420460,ITC,BUY,333,612.45,203945.85,EX20251123010265
2025-11-24,BETA_INVEST,CL634723,ITC,SELL,348,507.47,176599.56,EX20251124010266
2025-11-24,DELTA_TRADES,CL130944,AXISBANK,BUY,215,2301.69,494863.35,EX20251124010267
2025-11-22,ALPHA_SEC,CL957025,AXISBANK,SELL,407,1080.48,439755.36,EX20251122010268
2025-11-23,ALPHA_SEC,CL068726,AXISBANK,SELL,64,2895.4,185305.6,EX20251123010269
2025-11-26,DELTA_TRADES,CL165535,KOTAKBANK,SELL,352,1498.16,527352.32,EX20251126010270
2025-11-26,ALPHA_SEC,CL721606,TATAMOTORS,SELL,129,655.49,84558.21,EX20251126010271
2025-11-25,ALPHA_SEC,CL343405,RELIANCE,BUY,402,603.05,242426.1,EX20251125010272
2025-11-20,ALPHA_SEC,CL270254,ITC,SELL,187,1211.69,226586.03,EX20251120010273
2025-11-21,BETA_INVEST,CL082930,AXISBANK,SELL,275,2093.73,575775.75,EX20251121010274
2025-11-20,DELTA_TRADES,CL217706,HDFC,SELL,308,528.34,162728.72,EX20251120010275
2025-11-24,DELTA_TRADES,CL810961,ITC,BUY,20,1868.8,37376.0,EX20251124010276
2025-11-22,OMEGA_BROKING,CL873070,INFY,BUY,389,2699.72,1050191.08,EX20251122010277
2025-11-26,DELTA_TRADES,CL428803,ITC,BUY,273,2684.13,732767.49,EX20251126010278
2025-11-23,BETA_INVEST,CL213389,SBIN,BUY,144,2792.29,402089.76,EX20251123010279
2025-11-24,ALPHA_SEC,CL272131,LT,BUY,164,158.03,25916.92,EX20251124010280
2025-11-24,OMEGA_BROKING,CL018734,RELIANCE,BUY,119,1774.3,211141.7,EX20251124010281
2025-11-26,OMEGA_BROKING,CL218861,ITC,BUY,314,2817.03,884547.42,EX20251126010282
2025-11-22,ALPHA_SEC,CL650315,RELIANCE,SELL,166,1528.68,253760.88,EX20251122010283
2025-11-25,DELTA_TRADES,CL615633,TATAMOTORS,BUY,390,115.74,45138.6,EX20251125010284
2025-11-26,DELTA_TRADES,CL412829,LT,SELL,210,405.5,85155.0,EX20251126010285
2025-11-26,OMEGA_BROKING,CL251626,KOTAKBANK,SELL,349,569.58,198783.42,EX20251126010286
2025-11-22,ALPHA_SEC,CL653471,LT,SELL,18,1487.96,26783.28,EX20251122010287
2025-11-24,BETA_INVEST,CL076675,SBIN,SELL,446,1459.03,650727.38,EX20251124010288
2025-11-22,DELTA_TRADES,CL136655,TATAMOTORS,SELL,211,1505.0,317555.0,EX20251122010289
2025-11-26,OMEGA_BROKING,CL501682,TATAMOTORS,SELL,39,2129.42,83047.38,EX20251126010290
2025-11-26,DELTA_TRADES,CL590052,LT,BUY,168,323.3,54314.4,EX20251126010291
2025-11-22,OMEGA_BROKING,CL177110,LT,SELL,499,915.33,456749.67,EX20251122010292
2025-11-24,DELTA_TRADES,CL400339,AXISBANK,BUY,311,322.55,100313.05,EX20251124010293
2025-11-20,DELTA_TRADES,CL210874,KOTAKBANK,BUY,168,1318.98,221588.64,EX20251120010294
2025-11-23,OMEGA_BROKING,CL241226,ICICIBANK,BUY,120,397.95,47754.0,EX20251123010295
2025-11-26,DELTA_TRADES,CL051874,TATAMOTORS,SELL,42,889.04,37339.68,EX20251126010296
2025-11-24,ALPHA_SEC,CL966371,RELIANCE,BUY,139,124.53,17309.67,EX20251124010297
2025-11-26,ALPHA_SEC,CL719486,RELIANCE,BUY,451,1798.58,811159.58,EX20251126010298
2025-11-24,OMEGA_BROKING,CL741216,HDFC,BUY,497,1368.02,679905.94,EX20251124010299
2025-11-23,BETA_INVEST,CL564147,KOTAKBANK,BUY,302,234.28,70752.56,EX20251123010300
2025-11-21,ALPHA_SEC,CL726208,LT,SELL,489,634.76,310397.64,EX20251121010301
2025-11-24,OMEGA_BROKING,CL957289,ITC,SELL,337,2704.07,911271.59,EX20251124010302
2025-11-22,ALPHA_SEC,CL643893,LT,SELL,427,1046.67,446928.09,EX20251122010303
2025-11-21,BETA_INVEST,CL721184,RELIANCE,SELL,389,904.16,351718.24,EX20251121010304
2025-11-26,OMEGA_BROKING,CL138021,ITC,BUY,472,832.49,392935.28,EX20251126010305
2025-11-21,ALPHA_SEC,CL776500,KOTAKBANK,BUY,74,2030.8,150279.2,EX20251121010306
2025-11-26,DELTA_TRADES,CL199228,ITC,BUY,100,1492.06,149206.0,EX20251126010307
2025-11-24,OMEGA_BROKING,CL856039,INFY,BUY,324,2768.08,896857.92,EX20251124010308
2025-11-24,OMEGA_BROKING,CL343321,ITC,SELL,247,1509.25,372784.75,EX20251124010309
2025-11-24,BETA_INVEST,CL628052,SBIN,BUY,351,1176.81,413060.31,EX20251124010310
2025-11-23,BETA_INVEST,CL331892,INFY,BUY,124,2104.06,260903.44,EX20251123010311
2025-11-22,OMEGA_BROKING,CL732318,ITC,BUY,200,1340.38,268076.0,EX20251122010312
2025-11-20,ALPHA_SEC,CL781282,TATAMOTORS,SELL,254,2474.0,628396.0,EX20251120010313
2025-11-23,BETA_INVEST,CL498104,TATAMOTORS,SELL,0,1512.4,0.0,EX20251123010314
2025-11-23,DELTA_TRADES,CL145131,INFY,SELL,470,1985.92,933382.4,EX20251123010315
2025-11-21,OMEGA_BROKING,CL851704,AXISBANK,SELL,97,2711.14,262980.58,EX20251121010316
2025-11-20,OMEGA_BROKING,CL133769,RELIANCE,SELL,52,1516.62,78864.24,EX20251120010317
2025-11-26,DELTA_TRADES,CL542669,KOTAKBANK,BUY,490,1918.38,940006.2,EX20251126010318
2025-11-20,BETA_INVEST,CL548952,ITC,SELL,101,2337.73,236110.73,EX20251120010319
2025-11-23,DELTA_TRADES,CL282878,TATAMOTORS,SELL,25,2642.29,66057.25,EX20251123010320
2025-11-22,OMEGA_BROKING,CL669990,LT,BUY,419,1111.69,465798.11,EX20251122010321
2025-11-20,BETA_INVEST,CL657873,RELIANCE,SELL,281,1375.08,386397.48,EX20251120010322
2025-11-21,BETA_INVEST,CL551795,AXISBANK,SELL,308,1707.0,525756.0,EX20251121010323
2025-11-24,OMEGA_BROKING,CL241525,RELIANCE,BUY,36,2979.54,107263.44,EX20251124010324
2025-11-24,DELTA_TRADES,CL431283,RELIANCE,BUY,316,2641.99,834868.84,EX20251124010325
2025-11-29,BETA_INVEST,CL288444,TATAMOTORS,SELL,188,119.16,22402.08,EX20251129010326
2025-11-24,BETA_INVEST,CL448997,RELIANCE,SELL,393,1489.25,585275.25,EX20251124010327
2025-11-24,DELTA_TRADES,CL856944,TATAMOTORS,BUY,496,2689.39,1333937.44,EX20251124010328
2025-11-26,DELTA_TRADES,CL191117,HDFC,BUY,467,296.99,138694.33,EX20251126010329
2025-11-21,DELTA_TRADES,CL300217,ICICIBANK,SELL,353,999.8,352929.4,EX20251121010330
2025-11-25,ALPHA_SEC,CL778486,KOTAKBANK,SELL,161,596.43,96025.23,EX20251125010331
2025-11-20,BETA_INVEST,CL455753,RELIANCE,SELL,218,690.84,150603.12,EX20251120010332
2025-11-26,BETA_INVEST,CL917336,ITC,BUY,0,2838.82,0.0,EX20251126010333
2025-11-24,BETA_INVEST,CL405066,ITC,SELL,320,798.09,255388.8,EX20251124010334
2025-11-25,BETA_INVEST,CL248201,ITC,BUY,206,924.27,190399.62,EX20251125010335
2025-11-26,ALPHA_SEC,CL721091,INFY,SELL,26,2645.89,68793.14,EX20251126010336
2025-11-21,BETA_INVEST,CL202036,HDFC,BUY,20,1815.04,36300.8,EX20251121010337
2025-11-22,ALPHA_SEC,CL464013,RELIANCE,BUY,0,2537.47,0.0,EX20251122010338
2025-11-22,OMEGA_BROKING,CL152143,HDFC,SELL,379,213.89,81064.31,EX20251122010339
2025-11-21,BETA_INVEST,CL903635,ITC,SELL,38,2347.01,89186.38,EX20251121010340
2025-11-21,BETA_INVEST,CL572015,AXISBANK,BUY,32,2466.41,78925.12,EX20251121010341
2025-11-22,BETA_INVEST,CL989456,ICICIBANK,BUY,310,308.05,95495.5,EX20251122010342
2025-11-24,OMEGA_BROKING,CL921076,RELIANCE,BUY,169,1953.01,330058.69,EX20251124010343
2025-11-23,OMEGA_BROKING,CL314070,TATAMOTORS,SELL,462,577.53,266818.86,EX20251123010344
2025-11-26,DELTA_TRADES,CL779006,INFY,BUY,485,657.3,318790.5,EX20251126010345
2025-11-24,ALPHA_SEC,CL512470,TATAMOTORS,BUY,427,434.33,185458.91,EX20251124010346
2025-11-24,DELTA_TRADES,CL181153,ITC,BUY,437,906.68,396219.16,EX20251124010347
2025-11-29,ALPHA_SEC,CL648901,INFY,BUY,493,1511.75,745292.75,EX20251129010348
2025-11-20,ALPHA_SEC,CL183397,AXISBANK,BUY,241,1657.21,399387.61,EX20251120010349
2025-11-21,BETA_INVEST,CL773487,AXISBANK,BUY,308,105.05,32355.4,EX20251121010350
2025-11-20,BETA_INVEST,CL959654,HDFC,SELL,135,123.13,16622.55,EX20251120010351
2025-11-21,BETA_INVEST,CL626667,HDFC,BUY,309,1298.16,401131.44,EX20251121010352
2025-11-23,BETA_INVEST,CL589707,SBIN,BUY,128,2857.09,365707.52,EX20251123010353
2025-11-23,OMEGA_BROKING,CL050628,INFY,BUY,309,2015.57,622811.13,EX20251123010354
2025-11-23,BETA_INVEST,CL212633,LT,BUY,233,1488.16,346741.28,EX20251123010355
2025-11-24,BETA_INVEST,CL392068,HDFC,BUY,441,1164.17,513398.97,EX20251124010356
2025-11-23,DELTA_TRADES,CL660583,AXISBANK,BUY,241,1152.36,277718.76,EX20251123010357
2025-11-21,BETA_INVEST,CL231780,HDFC,BUY,231,2758.97,637322.07,EX20251121010358
2025-11-23,DELTA_TRADES,CL797525,KOTAKBANK,BUY,104,2350.91,244494.64,EX20251123010359
2025-11-20,BETA_INVEST,CL837730,KOTAKBANK,BUY,0,1338.88,0.0,EX20251120010360
2025-11-22,DELTA_TRADES,CL907750,SBIN,SELL,408,920.68,375637.44,EX20251122010361
2025-11-20,ALPHA_SEC,CL183749,ICICIBANK,BUY,378,2415.89,913206.42,EX20251120010362
2025-11-22,DELTA_TRADES,CL469970,TATAMOTORS,SELL,57,1106.01,63042.57,EX20251122010363
2025-11-22,DELTA_TRADES,CL750620,SBIN,SELL,197,1821.72,358878.84,EX20251122010364
2025-11-23,ALPHA_SEC,CL934329,AXISBANK,BUY,117,852.39,99729.63,EX20251123010365
2025-11-25,BETA_INVEST,CL587733,TATAMOTORS,BUY,188,490.58,92229.04,EX20251125010366
2025-11-24,BETA_INVEST,CL751985,TATAMOTORS,SELL,457,1863.6,851665.2,EX20251124010367
2025-11-21,DELTA_TRADES,CL669764,INFY,SELL,252,2270.49,572163.48,EX20251121010368
2025-11-25,BETA_INVEST,CL008862,AXISBANK,BUY,166,1055.64,175236.24,EX20251125010369
2025-11-23,BETA_INVEST,CL307657,ICICIBANK,SELL,369,1444.51,533024.19,EX20251123010370
2025-11-23,OMEGA_BROKING,CL198456,RELIANCE,BUY,290,2667.48,773569.2,EX20251123010371
2025-11-24,DELTA_TRADES,CL656021,ITC,BUY,494,299.61,148007.34,EX20251124010372
2025-11-25,OMEGA_BROKING,CL446686,RELIANCE,SELL,26,672.05,17473.3,EX20251125010373
2025-11-29,ALPHA_SEC,CL092555,HDFC,SELL,122,596.32,72751.04,EX20251129010374
2025-11-21,ALPHA_SEC,CL559372,TATAMOTORS,SELL,470,1679.37,789303.9,EX20251121010375
2025-11-23,DELTA_TRADES,CL748120,ITC,BUY,159,2655.57,422235.63,EX20251123010376
2025-11-21,BETA_INVEST,CL988274,RELIANCE,BUY,0,265.26,0.0,EX20251121010377
2025-11-25,OMEGA_BROKING,CL000787,HDFC,SELL,167,654.75,109343.25,EX20251125010378
2025-11-21,OMEGA_BROKING,CL814152,LT,SELL,56,2964.77,166027.12,EX20251121010379
2025-11-23,ALPHA_SEC,CL910710,KOTAKBANK,SELL,443,2323.7,1029399.1,EX20251123010380
2025-11-24,BETA_INVEST,CL904380,RELIANCE,SELL,329,2265.79,745444.91,EX20251124010381
2025-11-22,ALPHA_SEC,CL392250,ICICIBANK,SELL,379,2492.2,944543.8,EX20251122010382
2025-11-24,BETA_INVEST,CL354541,ITC,SELL,412,2934.32,1208939.84,EX20251124010383
2025-11-25,BETA_INVEST,CL991719,AXISBANK,SELL,499,1530.86,763899.14,EX20251125010384
2025-11-24,DELTA_TRADES,CL011746,INFY,SELL,462,2463.54,1138155.48,EX20251124010385
2025-11-26,ALPHA_SEC,CL907962,LT,SELL,137,1270.11,174005.07,EX20251126010386
2025-11-25,ALPHA_SEC,CL936725,AXISBANK,BUY,373,578.3,215705.9,EX20251125010387
2025-11-24,ALPHA_SEC,CL111509,TATAMOTORS,SELL,406,2175.89,883411.34,EX20251124010388
2025-11-20,ALPHA_SEC,CL271413,HDFC,SELL,94,2968.72,279059.68,EX20251120010389
2025-11-21,DELTA_TRADES,CL411733,RELIANCE,SELL,177,2555.52,452327.04,EX20251121010390
2025-11-22,OMEGA_BROKING,CL483503,ICICIBANK,SELL,331,1670.82,553041.42,EX20251122010391
2025-11-20,ALPHA_SEC,CL772294,ITC,BUY,451,2408.1,1086053.1,EX20251120010392
2025-11-25,BETA_INVEST,CL990000,INFY,SELL,2,1204.48,2408.96,EX20251125010393
2025-11-25,OMEGA_BROKING,CL881456,ICICIBANK,SELL,314,2401.62,754108.68,EX20251125010394
2025-11-24,OMEGA_BROKING,CL650985,KOTAKBANK,SELL,457,220.07,100571.99,EX20251124010395
2025-11-21,ALPHA_SEC,CL334863,ICICIBANK,SELL,417,836.24,348712.08,EX20251121010396
2025-11-22,ALPHA_SEC,CL435769,ITC,SELL,37,1272.38,47078.06,EX20251122010397
2025-11-22,BETA_INVEST,CL512955,INFY,BUY,107,2176.37,232871.59,EX20251122010398
2025-11-23,DELTA_TRADES,CL095538,ICICIBANK,SELL,497,2706.19,1344976.43,EX20251123010399
2025-11-21,BETA_INVEST,CL778244,AXISBANK,BUY,451,2500.36,1127662.36,EX20251121010400
2025-11-24,DELTA_TRADES,CL741072,TATAMOTORS,BUY,443,1537.88,681280.84,EX20251124010401
2025-11-26,ALPHA_SEC,CL366999,SBIN,SELL,129,996.62,128563.98,EX20251126010402
2025-11-21,BETA_INVEST,CL372424,KOTAKBANK,SELL,226,942.12,212919.12,EX20251121010403
2025-11-22,ALPHA_SEC,CL063881,AXISBANK,BUY,118,2214.69,261333.42,EX20251122010404
2025-11-22,OMEGA_BROKING,CL136042,AXISBANK,SELL,285,1968.94,561147.9,EX20251122010405
2025-11-26,DELTA_TRADES,CL741198,HDFC,BUY,371,2939.3,1090480.3,EX20251126010406
2025-11-29,BETA_INVEST,CL247895,HDFC,SELL,101,573.81,57954.81,EX20251129010407
2025-11-22,OMEGA_BROKING,CL022878,RELIANCE,SELL,129,1919.02,247553.58,EX20251122010408
2025-11-20,DELTA_TRADES,CL453096,AXISBANK,SELL,61,1804.49,110073.89,EX20251120010409
2025-11-25,ALPHA_SEC,CL873292,ITC,SELL,7,804.24,5629.68,EX20251125010410
