trade_date,broker_code,client,ticker,side,quantity,price,amt
2025-11-25,OMEGA_BROKING,CL799797,ITC,BUY,16,733.44,11735.04
2025-11-23,OMEGA_BROKING,CL700729,HDFC,BUY,4,2267.01,9068.04
2025-11-21,BETA_INVEST,CL362486,RELIANCE,SELL,190,844.73,160498.7
2025-11-26,ALPHA_SEC,CL593831,TATAMOTORS,SELL,93,1135.44,105595.92
2025-11-26,BETA_INVEST,CL758003,KOTAKBANK,SELL,218,1214.89,264846.02
2025-11-24,OMEGA_BROKING,CL301580,SBIN,BUY,225,1817.18,408865.5
2025-11-23,BETA_INVEST,CL700876,ITC,BUY,225,304.47,68505.75
2025-11-20,ALPHA_SEC,CL596340,KOTAKBANK,BUY,290,1104.17,320209.3
2025-11-24,ALPHA_SEC,CL623986,AXISBANK,SELL,180,693.85,124893.0
2025-11-26,ALPHA_SEC,CL346416,LT,SELL,295,1040.98,307089.1
2025-11-21,ALPHA_SEC,CL456348,KOTAKBANK,BUY,265,1349.98,357744.7
2025-11-24,DELTA_TRADES,CL975227,KOTAKBANK,SELL,268,2093.5,561058.0
2025-11-23,ALPHA_SEC,CL407847,RELIANCE,BUY,213,440.58,93843.54
2025-11-24,DELTA_TRADES,CL010032,INFY,BUY,260,1431.21,372114.6
2025-11-21,ALPHA_SEC,CL889805,SBIN,SELL,223,719.21,160383.83
2025-11-24,BETA_INVEST,CL804752,SBIN,SELL,41,2050.71,84079.11
2025-11-21,DELTA_TRADES,CL092603,INFY,SELL,37,1648.52,60995.24
2025-11-21,OMEGA_BROKING,CL071027,ITC,BUY,149,738.1,109976.9
2025-11-23,ALPHA_SEC,CL157099,SBIN,SELL,103,2458.41,253216.23
2025-11-25,OMEGA_BROKING,CL780487,SBIN,SELL,233,853.15,198783.95
2025-11-23,DELTA_TRADES,CL551622,TATAMOTORS,SELL,98,1513.68,148340.64
2025-11-23,BETA_INVEST,CL060381,LT,SELL,13,1292.68,16804.84
2025-11-21,OMEGA_BROKING,CL710919,ITC,BUY,127,2292.03,291087.81
2025-11-21,ALPHA_SEC,CL602596,ICICIBANK,SELL,291,1877.38,546317.58
2025-11-21,ALPHA_SEC,CL019711,LT,BUY,70,146.02,10221.4
2025-11-24,DELTA_TRADES,CL002523,ITC,SELL,227,1412.96,320741.92
2025-11-26,OMEGA_BROKING,CL550148,SBIN,SELL,103,2241.86,230911.58
2025-11-21,OMEGA_BROKING,CL249613,TATAMOTORS,BUY,183,2425.84,443928.72
2025-11-23,ALPHA_SEC,CL263686,AXISBANK,BUY,150,1955.76,293364.0
2025-11-26,DELTA_TRADES,CL182192,ICICIBANK,BUY,203,1861.71,377927.13
2025-11-24,DELTA_TRADES,CL411697,AXISBANK,BUY,107,2181.61,233432.27
2025-11-23,OMEGA_BROKING,CL705345,ICICIBANK,BUY,16,904.55,14472.8
2025-11-23,ALPHA_SEC,CL987240,HDFC,SELL,215,688.97,148128.55
2025-11-26,ALPHA_SEC,CL020189,SBIN,SELL,285,1321.81,376715.85
2025-11-24,OMEGA_BROKING,CL405292,HDFC,BUY,68,384.55,26149.4
2025-11-22,BETA_INVEST,CL632658,INFY,BUY,14,1245.0,17430.0
2025-11-25,BETA_INVEST,CL090508,RELIANCE,SELL,7,753.76,5276.32
2025-11-20,ALPHA_SEC,CL081675,TATAMOTORS,SELL,147,1100.86,161826.42
2025-11-22,DELTA_TRADES,CL327498,ICICIBANK,BUY,32,2158.57,69074.24
2025-11-26,OMEGA_BROKING,CL774988,RELIANCE,SELL,155,2013.48,312089.4
2025-11-22,BETA_INVEST,CL820388,AXISBANK,SELL,122,2333.65,284705.3
2025-11-26,DELTA_TRADES,CL405537,AXISBANK,SELL,8,1059.15,8473.2
2025-11-22,ALPHA_SEC,CL404022,KOTAKBANK,BUY,55,1586.58,87261.9
2025-11-23,ALPHA_SEC,CL370370,KOTAKBANK,BUY,229,951.3,217847.7
2025-11-25,DELTA_TRADES,CL742500,TATAMOTORS,BUY,271,474.37,128554.27
2025-11-20,BETA_INVEST,CL984939,AXISBANK,BUY,158,491.98,77732.84
2025-11-25,DELTA_TRADES,CL207045,HDFC,BUY,187,1724.4,322462.8
2025-11-26,OMEGA_BROKING,CL836252,HDFC,SELL,208,1513.89,314889.12
2025-11-26,OMEGA_BROKING,CL963219,AXISBANK,SELL,176,1348.59,237351.84
2025-11-22,ALPHA_SEC,CL994494,HDFC,BUY,259,2254.68,583962.12
2025-11-26,ALPHA_SEC,CL436982,TATAMOTORS,SELL,124,1227.32,152187.68
2025-11-26,BETA_INVEST,CL141157,AXISBANK,SELL,295,153.28,45217.6
2025-11-24,BETA_INVEST,CL417565,SBIN,SELL,262,516.12,135223.44
2025-11-23,DELTA_TRADES,CL726850,LT,SELL,283,292.82,82868.06
2025-11-21,DELTA_TRADES,CL295301,SBIN,BUY,164,1727.49,283308.36
2025-11-22,DELTA_TRADES,CL975288,INFY,BUY,4,2099.93,8399.72
2025-11-20,ALPHA_SEC,CL900940,INFY,SELL,48,1390.33,66735.84
2025-11-21,DELTA_TRADES,CL107287,LT,SELL,235,1397.62,328440.7
2025-11-20,BETA_INVEST,CL292706,TATAMOTORS,SELL,192,2459.77,472275.84
2025-11-22,BETA_INVEST,CL151923,ICICIBANK,BUY,21,2146.18,45069.78
2025-11-20,ALPHA_SEC,CL113194,RELIANCE,BUY,136,506.26,68851.36
2025-11-24,OMEGA_BROKING,CL974862,ICICIBANK,BUY,6,1908.5,11451.0
2025-11-21,DELTA_TRADES,CL097540,ITC,BUY,276,2447.74,675576.24
2025-11-25,ALPHA_SEC,CL126252,AXISBANK,SELL,228,2456.75,560139.0
2025-11-21,BETA_INVEST,CL617200,AXISBANK,BUY,209,603.22,126072.98
2025-11-26,DELTA_TRADES,CL077095,RELIANCE,SELL,43,1772.1,76200.3
2025-11-23,OMEGA_BROKING,CL154399,SBIN,SELL,6,2089.89,12539.34
2025-11-20,BETA_INVEST,CL569629,TATAMOTORS,BUY,158,1629.82,257511.56
2025-11-25,DELTA_TRADES,CL556972,INFY,SELL,145,641.19,92972.55
2025-11-21,ALPHA_SEC,CL499813,SBIN,SELL,73,1089.53,79535.69
2025-11-22,DELTA_TRADES,CL303283,INFY,SELL,298,2420.07,721180.86
2025-11-20,ALPHA_SEC,CL092772,ITC,BUY,177,1004.27,177755.79
2025-11-22,DELTA_TRADES,CL616605,SBIN,SELL,7,1136.57,7955.99
2025-11-24,OMEGA_BROKING,CL235858,SBIN,SELL,67,943.55,63217.85
2025-11-20,DELTA_TRADES,CL564099,RELIANCE,SELL,300,2498.85,749655.0
2025-11-22,OMEGA_BROKING,CL967625,ITC,BUY,179,1320.21,236317.59
2025-11-25,OMEGA_BROKING,CL046642,SBIN,SELL,24,289.29,6942.96
2025-11-22,DELTA_TRADES,CL737982,KOTAKBANK,BUY,71,1335.86,94846.06
2025-11-20,DELTA_TRADES,CL690473,LT,SELL,68,834.39,56738.52
2025-11-26,ALPHA_SEC,CL669813,SBIN,SELL,11,1471.5,16186.5
2025-11-22,OMEGA_BROKING,CL153634,KOTAKBANK,SELL,47,1555.99,73131.53
2025-11-25,BETA_INVEST,CL478468,RELIANCE,SELL,219,815.8,178660.2
2025-11-21,ALPHA_SEC,CL147164,KOTAKBANK,SELL,262,1582.59,414638.58
2025-11-22,DELTA_TRADES,CL083183,LT,BUY,187,1171.29,219031.23
2025-11-24,DELTA_TRADES,CL089422,INFY,SELL,214,1280.01,273922.14
2025-11-25,OMEGA_BROKING,CL002325,RELIANCE,SELL,42,2497.68,104902.56
2025-11-23,BETA_INVEST,CL628225,AXISBANK,SELL,240,394.35,94644.0
2025-11-25,BETA_INVEST,CL118002,AXISBANK,BUY,278,2053.56,570889.68
2025-11-22,DELTA_TRADES,CL512121,RELIANCE,SELL,41,2314.0,94874.0
2025-11-20,ALPHA_SEC,CL448847,HDFC,BUY,223,362.38,80810.74
2025-11-20,ALPHA_SEC,CL845544,TATAMOTORS,SELL,203,2401.66,487536.98
2025-11-20,OMEGA_BROKING,CL530564,AXISBANK,SELL,267,1164.15,310828.05
2025-11-25,ALPHA_SEC,CL257691,KOTAKBANK,BUY,112,1159.99,129918.88
2025-11-24,OMEGA_BROKING,CL298752,TATAMOTORS,BUY,105,1039.71,109169.55
2025-11-21,OMEGA_BROKING,CL803382,RELIANCE,SELL,9,1691.62,15224.58
2025-11-23,BETA_INVEST,CL497549,ICICIBANK,SELL,279,1166.63,325489.77
2025-11-20,DELTA_TRADES,CL261756,KOTAKBANK,BUY,174,480.46,83600.04
2025-11-23,ALPHA_SEC,CL511850,AXISBANK,BUY,116,2036.98,236289.68
2025-11-25,ALPHA_SEC,CL913637,AXISBANK,SELL,203,1893.97,384475.91
2025-11-22,BETA_INVEST,CL299835,LT,BUY,65,1183.15,76904.75
2025-11-25,OMEGA_BROKING,CL527217,ICICIBANK,SELL,233,1527.8,355977.4
2025-11-22,BETA_INVEST,CL133839,INFY,SELL,280,897.37,251263.6
2025-11-21,ALPHA_SEC,CL814717,SBIN,BUY,293,2275.7,666780.1
2025-11-25,ALPHA_SEC,CL101016,ITC,BUY,255,175.19,44673.45
2025-11-21,DELTA_TRADES,CL644967,ITC,BUY,227,2336.19,530315.13
2025-11-24,BETA_INVEST,CL393492,SBIN,SELL,8,212.82,1702.56
2025-11-25,BETA_INVEST,CL042787,ITC,SELL,108,2087.38,225437.04
2025-11-25,ALPHA_SEC,CL399452,INFY,SELL,282,985.49,277908.18
2025-11-25,BETA_INVEST,CL695462,SBIN,BUY,217,1938.42,420637.14
2025-11-20,BETA_INVEST,CL534712,ICICIBANK,BUY,77,927.45,71413.65
2025-11-25,ALPHA_SEC,CL006229,RELIANCE,SELL,77,2439.83,187866.91
2025-11-24,BETA_INVEST,CL529140,AXISBANK,SELL,104,859.89,89428.56
2025-11-20,ALPHA_SEC,CL971351,INFY,BUY,250,286.73,71682.5
2025-11-23,OMEGA_BROKING,CL110212,ITC,BUY,291,1112.36,323696.76
2025-11-23,OMEGA_BROKING,CL237264,LT,BUY,147,1759.82,258693.54
2025-11-23,ALPHA_SEC,CL616375,HDFC,BUY,154,332.5,51205.0
2025-11-24,OMEGA_BROKING,CL230406,SBIN,BUY,257,1624.97,417617.29
2025-11-20,ALPHA_SEC,CL850722,INFY,BUY,44,277.94,12229.36
2025-11-20,ALPHA_SEC,CL630965,INFY,SELL,227,1575.23,357577.21
2025-11-25,ALPHA_SEC,CL223405,INFY,BUY,232,2039.41,473143.12
2025-11-24,ALPHA_SEC,CL009706,LT,SELL,126,2013.96,253758.96
2025-11-20,OMEGA_BROKING,CL639731,KOTAKBANK,SELL,87,1748.85,152149.95
2025-11-21,ALPHA_SEC,CL412399,LT,SELL,89,459.61,40905.29
2025-11-22,ALPHA_SEC,CL326250,RELIANCE,SELL,168,1675.47,281478.96
2025-11-26,DELTA_TRADES,CL506533,KOTAKBANK,SELL,187,984.79,184155.73
2025-11-20,OMEGA_BROKING,CL595156,LT,BUY,137,1228.34,168282.58
2025-11-21,ALPHA_SEC,CL008537,ITC,SELL,65,128.28,8338.2
2025-11-20,DELTA_TRADES,CL101603,ICICIBANK,SELL,126,126.6,15951.6
2025-11-25,OMEGA_BROKING,CL412230,ITC,SELL,84,1608.68,135129.12
2025-11-26,ALPHA_SEC,CL157270,SBIN,BUY,42,1274.87,53544.54
2025-11-23,DELTA_TRADES,CL800658,HDFC,SELL,182,2270.97,413316.54
2025-11-23,BETA_INVEST,CL561310,RELIANCE,SELL,293,715.68,209694.24
2025-11-25,OMEGA_BROKING,CL291663,TATAMOTORS,BUY,13,837.5,10887.5
2025-11-24,BETA_INVEST,CL654146,TATAMOTORS,BUY,193,971.75,187547.75
2025-11-25,BETA_INVEST,CL948166,HDFC,BUY,53,2488.16,131872.48
2025-11-20,BETA_INVEST,CL892467,ITC,SELL,188,2411.27,453318.76
2025-11-25,DELTA_TRADES,CL245284,ICICIBANK,SELL,189,342.79,64787.31
2025-11-26,DELTA_TRADES,CL693724,HDFC,SELL,251,973.31,244300.81
2025-11-25,DELTA_TRADES,CL668960,SBIN,SELL,153,1258.63,192570.39
2025-11-21,ALPHA_SEC,CL368566,SBIN,BUY,156,2339.34,364937.04
2025-11-25,ALPHA_SEC,CL146878,AXISBANK,SELL,298,1905.51,567841.98
2025-11-24,DELTA_TRADES,CL072659,HDFC,SELL,156,660.54,103044.24
2025-11-22,BETA_INVEST,CL166957,RELIANCE,BUY,230,678.9,156147.0
2025-11-21,BETA_INVEST,CL083887,SBIN,SELL,263,1541.12,405314.56
2025-11-24,OMEGA_BROKING,CL647324,ITC,SELL,154,1041.22,160347.88
2025-11-20,BETA_INVEST,CL449722,HDFC,BUY,232,1843.28,427640.96
2025-11-25,OMEGA_BROKING,CL450184,TATAMOTORS,SELL,54,993.87,53668.98
2025-11-21,BETA_INVEST,CL366934,INFY,BUY,279,1237.68,345312.72
2025-11-20,DELTA_TRADES,CL141865,LT,BUY,146,2279.45,332799.7
2025-11-23,ALPHA_SEC,CL632196,AXISBANK,SELL,65,2290.36,148873.4
2025-11-24,ALPHA_SEC,CL278333,SBIN,BUY,255,2152.13,548793.15
2025-11-22,DELTA_TRADES,CL319019,TATAMOTORS,SELL,238,2339.35,556765.3
2025-11-26,DELTA_TRADES,CL524868,RELIANCE,BUY,52,2254.66,117242.32
2025-11-24,OMEGA_BROKING,CL777330,RELIANCE,SELL,25,1237.32,30933.0
2025-11-24,BETA_INVEST,CL129041,ITC,BUY,36,1860.15,66965.4
2025-11-25,DELTA_TRADES,CL736262,RELIANCE,BUY,217,2419.46,525022.82
2025-11-20,BETA_INVEST,CL470021,INFY,BUY,257,1832.38,470921.66
2025-11-20,ALPHA_SEC,CL096732,AXISBANK,SELL,245,2274.61,557279.45
2025-11-23,DELTA_TRADES,CL137862,AXISBANK,BUY,216,1051.46,227115.36
2025-11-21,OMEGA_BROKING,CL968942,LT,SELL,41,482.21,19770.61
2025-11-21,BETA_INVEST,CL714150,RELIANCE,SELL,2,1871.3,3742.6
2025-11-26,DELTA_TRADES,CL791298,ICICIBANK,BUY,103,747.58,77000.74
2025-11-25,BETA_INVEST,CL440361,TATAMOTORS,SELL,2,217.41,434.82
2025-11-20,OMEGA_BROKING,CL779307,INFY,BUY,283,1708.51,483508.33
2025-11-24,DELTA_TRADES,CL920877,ICICIBANK,SELL,174,1358.73,236419.02
2025-11-21,DELTA_TRADES,CL128691,TATAMOTORS,SELL,241,887.58,213906.78
2025-11-25,DELTA_TRADES,CL124571,LT,SELL,61,2365.89,144319.29
2025-11-26,OMEGA_BROKING,CL374540,TATAMOTORS,BUY,131,2263.34,296497.54
2025-11-23,OMEGA_BROKING,CL622521,ITC,SELL,95,2067.24,196387.8
2025-11-23,DELTA_TRADES,CL577935,INFY,BUY,138,2312.69,319151.22
2025-11-26,ALPHA_SEC,CL703036,HDFC,SELL,182,2130.91,387825.62
2025-11-20,OMEGA_BROKING,CL323983,ICICIBANK,SELL,227,2321.02,526871.54
2025-11-24,DELTA_TRADES,CL337063,INFY,BUY,247,1152.4,284642.8
2025-11-23,BETA_INVEST,CL810225,KOTAKBANK,BUY,100,477.94,47794.0
2025-11-21,BETA_INVEST,CL153144,KOTAKBANK,SELL,269,1261.65,339383.85
2025-11-25,OMEGA_BROKING,CL661262,TATAMOTORS,BUY,78,970.41,75691.98
2025-11-20,OMEGA_BROKING,CL631777,RELIANCE,BUY,5,2252.29,11261.45
2025-11-23,DELTA_TRADES,CL034207,ITC,BUY,131,1905.66,249641.46
2025-11-25,OMEGA_BROKING,CL972410,LT,SELL,279,1535.46,428393.34
2025-11-24,DELTA_TRADES,CL160157,ICICIBANK,SELL,169,2273.78,384268.82
2025-11-22,OMEGA_BROKING,CL130195,AXISBANK,BUY,129,2414.63,311487.27
2025-11-25,DELTA_TRADES,CL426985,KOTAKBANK,BUY,125,2257.39,282173.75
2025-11-21,BETA_INVEST,CL718846,ITC,BUY,34,1528.68,51975.12
2025-11-23,BETA_INVEST,CL702682,KOTAKBANK,SELL,265,770.21,204105.65
2025-11-23,ALPHA_SEC,CL324588,INFY,BUY,202,786.63,158899.26
2025-11-21,OMEGA_BROKING,CL963904,TATAMOTORS,SELL,66,659.59,43532.94
2025-11-25,BETA_INVEST,CL789335,AXISBANK,SELL,144,1482.79,213521.76
2025-11-26,DELTA_TRADES,CL481942,RELIANCE,SELL,2,1301.74,2603.48
2025-11-26,DELTA_TRADES,CL475504,LT,BUY,13,343.42,4464.46
2025-11-25,BETA_INVEST,CL400160,RELIANCE,SELL,300,2011.45,603435.0
2025-11-23,BETA_INVEST,CL320966,ICICIBANK,SELL,26,311.47,8098.22
2025-11-22,DELTA_TRADES,CL874806,HDFC,BUY,239,1363.52,325881.28
2025-11-21,ALPHA_SEC,CL273124,TATAMOTORS,SELL,167,521.89,87155.63
2025-11-20,BETA_INVEST,CL921542,RELIANCE,BUY,162,1677.79,271801.98
2025-11-22,DELTA_TRADES,CL965922,RELIANCE,SELL,217,456.93,99153.81
2025-11-20,ALPHA_SEC,CL332601,HDFC,SELL,149,758.9,113076.1
2025-11-25,DELTA_TRADES,CL306173,SBIN,BUY,199,476.12,94747.88
2025-11-23,ALPHA_SEC,CL051647,ICICIBANK,SELL,141,1068.27,150626.07
2025-11-26,ALPHA_SEC,CL245649,TATAMOTORS,SELL,25,483.61,12090.25
2025-11-25,OMEGA_BROKING,CL457699,ITC,BUY,60,199.05,11943.0
2025-11-24,DELTA_TRADES,CL465904,AXISBANK,BUY,7,1649.75,11548.25
2025-11-26,ALPHA_SEC,CL875266,KOTAKBANK,BUY,78,1784.29,139174.62
2025-11-24,DELTA_TRADES,CL743201,LT,BUY,238,871.46,207407.48
2025-11-20,BETA_INVEST,CL765537,RELIANCE,SELL,62,1435.07,88974.34
2025-11-23,DELTA_TRADES,CL569654,SBIN,SELL,226,234.25,52940.5
2025-11-21,BETA_INVEST,CL546969,INFY,SELL,48,316.38,15186.24
2025-11-22,OMEGA_BROKING,CL444544,ICICIBANK,BUY,291,1398.23,406884.93
2025-11-23,BETA_INVEST,CL226408,RELIANCE,BUY,95,2040.13,193812.35
2025-11-24,DELTA_TRADES,CL266281,KOTAKBANK,SELL,94,420.43,39520.42
2025-11-25,ALPHA_SEC,CL027765,LT,BUY,25,1519.63,37990.75
2025-11-21,DELTA_TRADES,CL752608,ITC,SELL,134,746.15,99984.1
2025-11-26,BETA_INVEST,CL681556,SBIN,BUY,45,813.2,36594.0
2025-11-26,ALPHA_SEC,CL765599,LT,BUY,84,1263.94,106170.96
2025-11-22,OMEGA_BROKING,CL488686,HDFC,SELL,252,2176.96,548593.92
2025-11-20,BETA_INVEST,CL044783,KOTAKBANK,BUY,99,1261.65,124903.35
2025-11-24,BETA_INVEST,CL101073,ICICIBANK,BUY,21,815.26,17120.46
2025-11-25,OMEGA_BROKING,CL539686,SBIN,BUY,16,2472.03,39552.48
2025-11-25,DELTA_TRADES,CL352966,INFY,BUY,36,1262.37,45445.32
2025-11-20,ALPHA_SEC,CL398275,RELIANCE,BUY,36,1974.63,71086.68
2025-11-21,DELTA_TRADES,CL547390,LT,BUY,22,2297.6,50547.2
2025-11-26,DELTA_TRADES,CL892165,TATAMOTORS,SELL,28,1924.22,53878.16
2025-11-20,BETA_INVEST,CL107909,TATAMOTORS,SELL,272,1208.17,328622.24
2025-11-21,ALPHA_SEC,CL767933,ITC,BUY,92,1230.92,113244.64
2025-11-23,OMEGA_BROKING,CL230935,ICICIBANK,SELL,292,218.28,63737.76
2025-11-25,BETA_INVEST,CL973100,RELIANCE,SELL,36,2205.76,79407.36
2025-11-23,OMEGA_BROKING,CL873751,KOTAKBANK,SELL,164,1913.61,313832.04
2025-11-23,DELTA_TRADES,CL601504,KOTAKBANK,SELL,147,599.25,88089.75
2025-11-25,OMEGA_BROKING,CL454924,ITC,BUY,52,2187.42,113745.84
2025-11-23,DELTA_TRADES,CL908284,HDFC,SELL,214,1544.59,330542.26
2025-11-22,DELTA_TRADES,CL581391,TATAMOTORS,BUY,88,1902.48,167418.24
2025-11-24,OMEGA_BROKING,CL693808,KOTAKBANK,SELL,104,1016.83,105750.32
2025-11-21,DELTA_TRADES,CL997940,INFY,BUY,71,279.56,19848.76
2025-11-20,ALPHA_SEC,CL507398,LT,SELL,162,1186.73,192250.26
2025-11-23,ALPHA_SEC,CL317491,INFY,SELL,263,2067.45,543739.35
2025-11-24,OMEGA_BROKING,CL371668,ITC,BUY,282,1487.48,419469.36
2025-11-24,DELTA_TRADES,CL939940,AXISBANK,BUY,24,1307.31,31375.44
2025-11-25,OMEGA_BROKING,CL933806,ICICIBANK,BUY,283,146.53,41467.99
2025-11-23,OMEGA_BROKING,CL611693,TATAMOTORS,SELL,130,365.74,47546.2
2025-11-20,ALPHA_SEC,CL197154,SBIN,SELL,179,2261.9,404880.1
2025-11-24,ALPHA_SEC,CL723564,ITC,BUY,27,2483.28,67048.56
2025-11-23,ALPHA_SEC,CL207679,INFY,BUY,49,950.9,46594.1
2025-11-22,OMEGA_BROKING,CL143536,RELIANCE,SELL,222,479.81,106517.82
2025-11-21,BETA_INVEST,CL733520,TATAMOTORS,BUY,282,139.4,39310.8
2025-11-26,DELTA_TRADES,CL427718,RELIANCE,SELL,72,2265.08,163085.76
2025-11-23,DELTA_TRADES,CL701645,LT,BUY,2,1599.48,3198.96
2025-11-21,DELTA_TRADES,CL940505,RELIANCE,BUY,223,2062.99,460046.77
2025-11-26,ALPHA_SEC,CL511306,TATAMOTORS,SELL,279,208.08,58054.32
2025-11-22,DELTA_TRADES,CL303135,HDFC,BUY,143,2088.65,298676.95
2025-11-25,OMEGA_BROKING,CL617612,KOTAKBANK,BUY,79,1103.79,87199.41
2025-11-23,ALPHA_SEC,CL967261,RELIANCE,BUY,20,1208.95,24179.0
2025-11-26,DELTA_TRADES,CL726908,ITC,SELL,204,2483.95,506725.8
2025-11-25,DELTA_TRADES,CL887946,AXISBANK,SELL,246,372.43,91617.78
2025-11-22,DELTA_TRADES,CL796773,SBIN,SELL,134,1520.52,203749.68
2025-11-26,BETA_INVEST,CL231202,ICICIBANK,BUY,162,2087.29,338140.98
2025-11-25,ALPHA_SEC,CL024624,HDFC,SELL,243,2429.97,590482.71
2025-11-23,OMEGA_BROKING,CL726905,LT,BUY,41,2049.93,84047.13
2025-11-21,DELTA_TRADES,CL150915,ITC,SELL,284,1660.64,471621.76
2025-11-21,DELTA_TRADES,CL233736,LT,SELL,36,504.64,18167.04
2025-11-21,DELTA_TRADES,CL983129,HDFC,BUY,227,1700.07,385915.89
2025-11-26,ALPHA_SEC,CL957552,INFY,BUY,28,1820.57,50975.96
2025-11-23,DELTA_TRADES,CL844694,SBIN,BUY,297,847.88,251820.36
2025-11-20,BETA_INVEST,CL669119,KOTAKBANK,SELL,146,2071.42,302427.32
2025-11-22,OMEGA_BROKING,CL767652,LT,BUY,18,1210.08,21781.44
2025-11-24,DELTA_TRADES,CL698026,HDFC,BUY,294,628.54,184790.76
2025-11-20,ALPHA_SEC,CL936077,RELIANCE,BUY,230,122.26,28119.8
2025-11-24,OMEGA_BROKING,CL152770,RELIANCE,SELL,250,2341.48,585370.0
2025-11-25,DELTA_TRADES,CL386243,KOTAKBANK,BUY,143,1185.06,169463.58
2025-11-24,ALPHA_SEC,CL494016,AXISBANK,BUY,64,508.6,32550.4
2025-11-25,ALPHA_SEC,CL694483,ITC,BUY,288,763.99,220029.12
2025-11-20,DELTA_TRADES,CL486887,SBIN,SELL,209,1167.45,243997.05
2025-11-21,DELTA_TRADES,CL629578,SBIN,BUY,108,2474.49,267244.92
2025-11-23,BETA_INVEST,CL478936,RELIANCE,BUY,118,2127.43,251036.74
2025-11-20,BETA_INVEST,CL153730,INFY,SELL,163,277.51,45234.13
2025-11-26,OMEGA_BROKING,CL612594,KOTAKBANK,SELL,20,1825.04,36500.8
2025-11-22,BETA_INVEST,CL672461,SBIN,SELL,8,2190.37,17522.96
2025-11-25,ALPHA_SEC,CL425867,KOTAKBANK,SELL,190,2424.4,460636.0
2025-11-23,BETA_INVEST,CL951368,RELIANCE,BUY,268,2312.5,619750.0
2025-11-24,OMEGA_BROKING,CL201908,LT,SELL,173,368.16,63691.68
2025-11-21,OMEGA_BROKING,CL355733,ITC,SELL,94,967.78,90971.32
2025-11-24,ALPHA_SEC,CL547844,TATAMOTORS,SELL,152,2121.2,322422.4
2025-11-25,BETA_INVEST,CL239711,ITC,BUY,227,320.98,72862.46
2025-11-24,ALPHA_SEC,CL676772,LT,SELL,52,1406.22,73123.44
2025-11-23,OMEGA_BROKING,CL980767,ICICIBANK,BUY,218,1042.93,227358.74
2025-11-22,BETA_INVEST,CL149002,SBIN,BUY,179,2207.49,395140.71
2025-11-20,OMEGA_BROKING,CL061982,HDFC,BUY,37,2375.78,87903.86
2025-11-21,OMEGA_BROKING,CL274534,LT,BUY,203,935.88,189983.64
2025-11-24,DELTA_TRADES,CL210256,SBIN,SELL,163,1440.51,234803.13
2025-11-20,BETA_INVEST,CL059609,AXISBANK,BUY,42,167.52,7035.84
2025-11-25,BETA_INVEST,CL065759,ITC,SELL,277,1238.29,343006.33
2025-11-22,ALPHA_SEC,CL154900,INFY,BUY,26,1425.27,37057.02
2025-11-21,DELTA_TRADES,CL988629,KOTAKBANK,SELL,175,1839.28,321874.0
2025-11-26,OMEGA_BROKING,CL620789,RELIANCE,BUY,260,1549.22,402797.2
2025-11-21,ALPHA_SEC,CL870957,SBIN,SELL,117,2246.69,262862.73
2025-11-20,OMEGA_BROKING,CL429207,TATAMOTORS,BUY,180,1760.32,316857.6
2025-11-26,OMEGA_BROKING,CL692136,SBIN,SELL,119,1621.62,192972.78
2025-11-26,DELTA_TRADES,CL736317,INFY,SELL,266,1179.86,313842.76
2025-11-21,BETA_INVEST,CL921954,ICICIBANK,BUY,268,1303.53,349346.04
2025-11-25,DELTA_TRADES,CL555647,INFY,SELL,133,1392.01,185137.33
2025-11-25,ALPHA_SEC,CL102314,SBIN,BUY,242,803.98,194563.16
2025-11-22,DELTA_TRADES,CL620528,ICICIBANK,BUY,152,685.86,104250.72
2025-11-25,BETA_INVEST,CL032445,ITC,SELL,253,536.52,135739.56
2025-11-20,ALPHA_SEC,CL347108,AXISBANK,BUY,84,314.13,26386.92
2025-11-26,BETA_INVEST,CL363111,ICICIBANK,SELL,229,1091.49,249951.21
2025-11-22,DELTA_TRADES,CL806068,HDFC,BUY,241,1163.45,280391.45
2025-11-24,OMEGA_BROKING,CL568758,RELIANCE,SELL,159,2312.62,367706.58
2025-11-23,DELTA_TRADES,CL052673,RELIANCE,BUY,258,600.69,154978.02
2025-11-23,ALPHA_SEC,CL262114,SBIN,SELL,91,702.99,63972.09
2025-11-21,OMEGA_BROKING,CL069815,ICICIBANK,BUY,108,383.93,41464.44
2025-11-22,OMEGA_BROKING,CL000710,RELIANCE,SELL,61,2343.17,142933.37
2025-11-22,DELTA_TRADES,CL691465,KOTAKBANK,BUY,40,1630.54,65221.6
2025-11-20,BETA_INVEST,CL511886,SBIN,BUY,225,1032.64,232344.0
2025-11-26,ALPHA_SEC,CL583283,LT,BUY,144,1562.82,225046.08
2025-11-25,DELTA_TRADES,CL432112,SBIN,SELL,119,734.91,87454.29
2025-11-22,ALPHA_SEC,CL314527,SBIN,BUY,276,765.02,211145.52
2025-11-20,DELTA_TRADES,CL605231,INFY,BUY,77,303.95,23404.15
2025-11-25,OMEGA_BROKING,CL645717,HDFC,BUY,190,1842.68,350109.2
2025-11-22,BETA_INVEST,CL103884,HDFC,SELL,53,678.58,35964.74
2025-11-21,OMEGA_BROKING,CL365214,INFY,BUY,225,2212.26,497758.5
2025-11-21,BETA_INVEST,CL522547,HDFC,BUY,105,1474.39,154810.95
